order_item_id,order_id,product_id,quantity,unit_price,line_total,item_status,ship_date,delivered_date,canceled_date,date_created,date_updated
178,37,496,3,20.91,62.73,Delivered,"2025-07-14 00:00:00","2025-07-15 00:00:00",NULL,"2025-07-11 00:00:00","2026-04-16 11:56:29"
179,37,6123,1,5.39,5.39,Delivered,"2025-07-13 00:00:00","2025-07-16 00:00:00",NULL,"2025-07-11 00:00:00","2026-04-16 11:56:29"
180,37,4603,4,16.99,67.96,Delivered,"2025-07-13 00:00:00","2025-07-15 00:00:00",NULL,"2025-07-11 00:00:00","2026-04-16 11:56:29"
181,37,8261,5,8.59,42.95,Delivered,"2025-07-13 00:00:00","2025-07-14 00:00:00",NULL,"2025-07-11 00:00:00","2026-04-16 11:56:29"
182,37,5652,4,4.52,18.08,Delivered,"2025-07-12 00:00:00","2025-07-17 00:00:00",NULL,"2025-07-11 00:00:00","2026-04-16 11:56:29"
183,37,2941,1,19.87,19.87,Delivered,"2025-07-13 00:00:00","2025-07-16 00:00:00",NULL,"2025-07-11 00:00:00","2026-04-16 11:56:29"
184,37,7055,4,2.23,8.92,Canceled,NULL,NULL,"2025-07-13 00:00:00","2025-07-11 00:00:00","2026-04-17 10:29:05"
185,38,4517,5,15.63,78.15,Delivered,"2023-09-22 00:00:00","2023-09-25 00:00:00",NULL,"2023-09-19 00:00:00","2026-04-16 11:56:29"
186,38,7262,4,7.22,28.88,Delivered,"2023-09-20 00:00:00","2023-09-22 00:00:00",NULL,"2023-09-19 00:00:00","2026-04-16 11:56:29"
187,38,2913,4,28.32,113.28,Delivered,"2023-09-22 00:00:00","2023-09-24 00:00:00",NULL,"2023-09-19 00:00:00","2026-04-16 11:56:29"
188,39,6355,4,31.51,126.04,Delivered,"2026-01-18 00:00:00","2026-01-23 00:00:00",NULL,"2026-01-17 00:00:00","2026-04-16 11:56:29"
189,39,3713,3,9.34,28.02,Shipped,"2026-01-19 00:00:00",NULL,NULL,"2026-01-17 00:00:00","2026-04-16 11:56:29"
190,39,6568,3,4.12,12.36,Delivered,"2026-01-19 00:00:00","2026-01-20 00:00:00",NULL,"2026-01-17 00:00:00","2026-04-16 11:56:29"
191,39,1541,3,5.04,15.12,Delivered,"2026-01-18 00:00:00","2026-01-20 00:00:00",NULL,"2026-01-17 00:00:00","2026-04-16 11:56:29"
192,39,5852,1,16.89,16.89,Delivered,"2026-01-18 00:00:00","2026-01-20 00:00:00",NULL,"2026-01-17 00:00:00","2026-04-16 11:56:29"
193,40,4742,5,8.39,41.95,Canceled,NULL,NULL,"2025-11-14 00:00:00","2025-11-13 00:00:00","2026-04-17 10:29:05"
194,40,3245,4,7.64,30.56,Delivered,"2025-11-16 00:00:00","2025-11-20 00:00:00",NULL,"2025-11-13 00:00:00","2026-04-16 11:56:29"
195,40,8265,2,3.47,6.94,Delivered,"2025-11-14 00:00:00","2025-11-16 00:00:00",NULL,"2025-11-13 00:00:00","2026-04-16 11:56:29"
196,40,938,5,20.89,104.45,Delivered,"2025-11-15 00:00:00","2025-11-17 00:00:00",NULL,"2025-11-13 00:00:00","2026-04-16 11:56:29"
197,40,4670,5,14.52,72.60,Delivered,"2025-11-14 00:00:00","2025-11-18 00:00:00",NULL,"2025-11-13 00:00:00","2026-04-16 11:56:29"
198,40,1508,3,18.33,54.99,Delivered,"2025-11-14 00:00:00","2025-11-17 00:00:00",NULL,"2025-11-13 00:00:00","2026-04-16 11:56:29"
199,40,1786,3,31.43,94.29,Delivered,"2025-11-16 00:00:00","2025-11-18 00:00:00",NULL,"2025-11-13 00:00:00","2026-04-16 11:56:29"
200,41,2632,1,10.33,10.33,Delivered,"2026-04-09 00:00:00","2026-04-13 00:00:00",NULL,"2026-04-08 00:00:00","2026-04-16 11:56:29"
201,41,8386,4,7.53,30.12,Shipped,"2026-04-09 00:00:00",NULL,NULL,"2026-04-08 00:00:00","2026-04-16 11:56:29"
202,41,6530,3,18.35,55.05,Shipped,"2026-04-09 00:00:00",NULL,NULL,"2026-04-08 00:00:00","2026-04-16 11:56:29"
203,41,9600,3,5.88,17.64,Shipped,"2026-04-10 00:00:00",NULL,NULL,"2026-04-08 00:00:00","2026-04-16 11:56:29"
204,41,8552,3,2.42,7.26,Delivered,"2026-04-10 00:00:00","2026-04-11 00:00:00",NULL,"2026-04-08 00:00:00","2026-04-16 11:56:29"
205,41,8487,1,6.62,6.62,Shipped,"2026-04-09 00:00:00",NULL,NULL,"2026-04-08 00:00:00","2026-04-16 11:56:29"
206,41,8847,5,8.02,40.10,Delivered,"2026-04-11 00:00:00","2026-04-16 00:00:00",NULL,"2026-04-08 00:00:00","2026-04-16 11:56:29"
207,42,8589,4,5.71,22.84,Delivered,"2024-11-25 00:00:00","2024-11-29 00:00:00",NULL,"2024-11-24 00:00:00","2026-04-16 11:56:29"
208,42,4065,4,15.64,62.56,Canceled,NULL,NULL,"2024-11-24 00:00:00","2024-11-24 00:00:00","2026-04-17 10:29:05"
209,42,8309,1,8.41,8.41,Delivered,"2024-11-25 00:00:00","2024-11-30 00:00:00",NULL,"2024-11-24 00:00:00","2026-04-16 11:56:29"
210,42,8373,2,7.76,15.52,Delivered,"2024-11-25 00:00:00","2024-11-29 00:00:00",NULL,"2024-11-24 00:00:00","2026-04-16 11:56:29"
211,42,9110,1,1.45,1.45,Delivered,"2024-11-25 00:00:00","2024-11-28 00:00:00",NULL,"2024-11-24 00:00:00","2026-04-16 11:56:29"
212,42,2661,2,13.84,27.68,Delivered,"2024-11-26 00:00:00","2024-11-30 00:00:00",NULL,"2024-11-24 00:00:00","2026-04-16 11:56:29"
213,42,7867,4,9.52,38.08,Delivered,"2024-11-25 00:00:00","2024-11-30 00:00:00",NULL,"2024-11-24 00:00:00","2026-04-16 11:56:29"
214,43,6194,4,1.67,6.68,Delivered,"2025-11-14 00:00:00","2025-11-16 00:00:00",NULL,"2025-11-11 00:00:00","2026-04-16 11:56:29"
215,43,4054,5,11.55,57.75,Delivered,"2025-11-14 00:00:00","2025-11-16 00:00:00",NULL,"2025-11-11 00:00:00","2026-04-16 11:56:29"
216,43,8332,1,8.72,8.72,Delivered,"2025-11-12 00:00:00","2025-11-15 00:00:00",NULL,"2025-11-11 00:00:00","2026-04-16 11:56:29"
217,43,7597,1,5.93,5.93,Delivered,"2025-11-14 00:00:00","2025-11-15 00:00:00",NULL,"2025-11-11 00:00:00","2026-04-16 11:56:29"
218,43,9910,5,6.46,32.30,Delivered,"2025-11-12 00:00:00","2025-11-15 00:00:00",NULL,"2025-11-11 00:00:00","2026-04-16 11:56:29"
219,43,3064,3,10.68,32.04,Delivered,"2025-11-14 00:00:00","2025-11-15 00:00:00",NULL,"2025-11-11 00:00:00","2026-04-16 11:56:29"
220,44,9147,3,8.34,25.02,Delivered,"2025-11-24 00:00:00","2025-11-26 00:00:00",NULL,"2025-11-23 00:00:00","2026-04-16 11:56:29"
221,44,8277,1,8.68,8.68,Shipped,"2025-11-25 00:00:00",NULL,NULL,"2025-11-23 00:00:00","2026-04-16 11:56:29"
222,45,1376,1,17.50,17.50,Delivered,"2021-02-18 00:00:00","2021-02-22 00:00:00",NULL,"2021-02-15 00:00:00","2026-04-16 11:56:29"
223,45,9744,3,5.45,16.35,Shipped,"2021-02-16 00:00:00",NULL,NULL,"2021-02-15 00:00:00","2026-04-16 11:56:29"
224,45,285,1,10.56,10.56,Shipped,"2021-02-17 00:00:00",NULL,NULL,"2021-02-15 00:00:00","2026-04-16 11:56:29"
225,45,3787,1,12.87,12.87,Delivered,"2021-02-16 00:00:00","2021-02-18 00:00:00",NULL,"2021-02-15 00:00:00","2026-04-16 11:56:29"
226,45,1568,1,7.87,7.87,Delivered,"2021-02-18 00:00:00","2021-02-23 00:00:00",NULL,"2021-02-15 00:00:00","2026-04-16 11:56:29"
227,45,6964,1,9.93,9.93,Delivered,"2021-02-18 00:00:00","2021-02-21 00:00:00",NULL,"2021-02-15 00:00:00","2026-04-16 11:56:29"
228,45,9722,4,9.05,36.20,Delivered,"2021-02-17 00:00:00","2021-02-18 00:00:00",NULL,"2021-02-15 00:00:00","2026-04-16 11:56:29"
229,45,2183,4,8.80,35.20,Shipped,"2021-02-17 00:00:00",NULL,NULL,"2021-02-15 00:00:00","2026-04-16 11:56:29"
230,46,9528,2,7.60,15.20,Canceled,NULL,NULL,"2021-11-04 00:00:00","2021-11-04 00:00:00","2026-04-17 10:29:05"
231,46,9413,2,8.70,17.40,Delivered,"2021-11-05 00:00:00","2021-11-08 00:00:00",NULL,"2021-11-04 00:00:00","2026-04-16 11:56:29"
232,46,461,5,6.38,31.90,Shipped,"2021-11-07 00:00:00",NULL,NULL,"2021-11-04 00:00:00","2026-04-16 11:56:29"
233,46,3164,5,22.88,114.40,Delivered,"2021-11-07 00:00:00","2021-11-08 00:00:00",NULL,"2021-11-04 00:00:00","2026-04-16 11:56:29"
234,46,3224,4,10.34,41.36,Delivered,"2021-11-05 00:00:00","2021-11-09 00:00:00",NULL,"2021-11-04 00:00:00","2026-04-16 11:56:29"
235,46,4398,5,2.16,10.80,Delivered,"2021-11-06 00:00:00","2021-11-10 00:00:00",NULL,"2021-11-04 00:00:00","2026-04-16 11:56:29"
236,46,9761,2,10.15,20.30,Delivered,"2021-11-07 00:00:00","2021-11-11 00:00:00",NULL,"2021-11-04 00:00:00","2026-04-16 11:56:29"
237,47,7626,2,5.29,10.58,Canceled,NULL,NULL,"2021-11-12 00:00:00","2021-11-12 00:00:00","2026-04-17 10:29:05"
238,47,7889,1,5.33,5.33,Delivered,"2021-11-13 00:00:00","2021-11-18 00:00:00",NULL,"2021-11-12 00:00:00","2026-04-16 11:56:29"
239,47,563,3,9.54,28.62,Delivered,"2021-11-13 00:00:00","2021-11-16 00:00:00",NULL,"2021-11-12 00:00:00","2026-04-16 11:56:29"
240,47,2867,4,35.71,142.84,Shipped,"2021-11-14 00:00:00",NULL,NULL,"2021-11-12 00:00:00","2026-04-16 11:56:29"
241,47,2580,4,11.84,47.36,Shipped,"2021-11-13 00:00:00",NULL,NULL,"2021-11-12 00:00:00","2026-04-16 11:56:29"
242,48,6702,3,25.08,75.24,Delivered,"2025-01-08 00:00:00","2025-01-13 00:00:00",NULL,"2025-01-07 00:00:00","2026-04-16 11:56:29"
243,48,5940,4,6.27,25.08,Delivered,"2025-01-08 00:00:00","2025-01-13 00:00:00",NULL,"2025-01-07 00:00:00","2026-04-16 11:56:29"
244,48,3153,2,23.60,47.20,Delivered,"2025-01-08 00:00:00","2025-01-09 00:00:00",NULL,"2025-01-07 00:00:00","2026-04-16 11:56:29"
245,48,2023,5,1.95,9.75,Delivered,"2025-01-10 00:00:00","2025-01-12 00:00:00",NULL,"2025-01-07 00:00:00","2026-04-16 11:56:29"
246,48,6788,4,5.73,22.92,Delivered,"2025-01-09 00:00:00","2025-01-10 00:00:00",NULL,"2025-01-07 00:00:00","2026-04-16 11:56:29"
247,48,3088,3,8.07,24.21,Delivered,"2025-01-09 00:00:00","2025-01-10 00:00:00",NULL,"2025-01-07 00:00:00","2026-04-16 11:56:29"
248,48,4748,1,13.68,13.68,Shipped,"2025-01-08 00:00:00",NULL,NULL,"2025-01-07 00:00:00","2026-04-16 11:56:29"
249,49,3998,2,5.44,10.88,Delivered,"2020-04-22 00:00:00","2020-04-27 00:00:00",NULL,"2020-04-20 00:00:00","2026-04-16 11:56:29"
250,49,4122,1,3.48,3.48,Delivered,"2020-04-23 00:00:00","2020-04-24 00:00:00",NULL,"2020-04-20 00:00:00","2026-04-16 11:56:29"
251,49,5781,1,3.85,3.85,Delivered,"2020-04-22 00:00:00","2020-04-23 00:00:00",NULL,"2020-04-20 00:00:00","2026-04-16 11:56:29"
252,49,5862,3,4.54,13.62,Delivered,"2020-04-23 00:00:00","2020-04-28 00:00:00",NULL,"2020-04-20 00:00:00","2026-04-16 11:56:29"
253,49,7094,1,6.90,6.90,Delivered,"2020-04-21 00:00:00","2020-04-24 00:00:00",NULL,"2020-04-20 00:00:00","2026-04-16 11:56:29"
254,49,235,3,7.47,22.41,Delivered,"2020-04-22 00:00:00","2020-04-25 00:00:00",NULL,"2020-04-20 00:00:00","2026-04-16 11:56:29"
255,50,7320,1,5.60,5.60,Shipped,"2025-10-07 00:00:00",NULL,NULL,"2025-10-04 00:00:00","2026-04-16 11:56:29"
256,50,9136,3,8.88,26.64,Delivered,"2025-10-05 00:00:00","2025-10-08 00:00:00",NULL,"2025-10-04 00:00:00","2026-04-16 11:56:29"
257,50,2587,5,12.10,60.50,Delivered,"2025-10-06 00:00:00","2025-10-07 00:00:00",NULL,"2025-10-04 00:00:00","2026-04-16 11:56:29"
258,50,4996,1,8.86,8.86,Delivered,"2025-10-05 00:00:00","2025-10-07 00:00:00",NULL,"2025-10-04 00:00:00","2026-04-16 11:56:29"
259,50,1003,1,5.12,5.12,Delivered,"2025-10-07 00:00:00","2025-10-10 00:00:00",NULL,"2025-10-04 00:00:00","2026-04-16 11:56:29"
260,50,1835,3,8.73,26.19,Delivered,"2025-10-06 00:00:00","2025-10-09 00:00:00",NULL,"2025-10-04 00:00:00","2026-04-16 11:56:29"
261,50,2067,4,9.97,39.88,Shipped,"2025-10-07 00:00:00",NULL,NULL,"2025-10-04 00:00:00","2026-04-16 11:56:29"
262,51,9240,1,5.68,5.68,Delivered,"2022-03-19 00:00:00","2022-03-21 00:00:00",NULL,"2022-03-18 00:00:00","2026-04-16 11:56:29"
263,51,4145,5,7.81,39.05,Delivered,"2022-03-21 00:00:00","2022-03-26 00:00:00",NULL,"2022-03-18 00:00:00","2026-04-16 11:56:29"
264,51,6980,1,10.39,10.39,Delivered,"2022-03-20 00:00:00","2022-03-24 00:00:00",NULL,"2022-03-18 00:00:00","2026-04-16 11:56:29"
265,52,8400,5,7.82,39.10,Shipped,"2022-07-07 00:00:00",NULL,NULL,"2022-07-05 00:00:00","2026-04-16 11:56:29"
266,52,3067,3,1.93,5.79,Delivered,"2022-07-07 00:00:00","2022-07-10 00:00:00",NULL,"2022-07-05 00:00:00","2026-04-16 11:56:29"
267,53,2866,2,14.26,28.52,Delivered,"2026-03-27 00:00:00","2026-03-28 00:00:00",NULL,"2026-03-26 00:00:00","2026-04-16 11:56:29"
268,53,7142,2,8.31,16.62,Delivered,"2026-03-29 00:00:00","2026-04-03 00:00:00",NULL,"2026-03-26 00:00:00","2026-04-16 11:56:29"
269,53,7442,2,3.27,6.54,Canceled,NULL,NULL,"2026-03-28 00:00:00","2026-03-26 00:00:00","2026-04-17 10:29:05"
270,53,4110,3,11.83,35.49,Delivered,"2026-03-27 00:00:00","2026-03-29 00:00:00",NULL,"2026-03-26 00:00:00","2026-04-16 11:56:29"
271,53,9740,2,6.40,12.80,Delivered,"2026-03-29 00:00:00","2026-04-01 00:00:00",NULL,"2026-03-26 00:00:00","2026-04-16 11:56:29"
272,54,6903,2,9.57,19.14,Delivered,"2025-05-17 00:00:00","2025-05-21 00:00:00",NULL,"2025-05-14 00:00:00","2026-04-16 11:56:29"
273,54,8509,2,6.50,13.00,Delivered,"2025-05-16 00:00:00","2025-05-17 00:00:00",NULL,"2025-05-14 00:00:00","2026-04-16 11:56:29"
274,54,7231,5,2.71,13.55,Delivered,"2025-05-17 00:00:00","2025-05-22 00:00:00",NULL,"2025-05-14 00:00:00","2026-04-16 11:56:29"
275,54,9379,3,5.10,15.30,Delivered,"2025-05-17 00:00:00","2025-05-20 00:00:00",NULL,"2025-05-14 00:00:00","2026-04-16 11:56:29"
276,54,969,3,20.32,60.96,Delivered,"2025-05-17 00:00:00","2025-05-19 00:00:00",NULL,"2025-05-14 00:00:00","2026-04-16 11:56:29"
277,54,9812,5,8.49,42.45,Shipped,"2025-05-17 00:00:00",NULL,NULL,"2025-05-14 00:00:00","2026-04-16 11:56:29"
278,54,7179,3,13.65,40.95,Shipped,"2025-05-16 00:00:00",NULL,NULL,"2025-05-14 00:00:00","2026-04-16 11:56:29"
279,55,4408,5,17.61,88.05,Delivered,"2024-08-18 00:00:00","2024-08-20 00:00:00",NULL,"2024-08-16 00:00:00","2026-04-16 11:56:29"
280,55,212,5,8.91,44.55,Delivered,"2024-08-18 00:00:00","2024-08-20 00:00:00",NULL,"2024-08-16 00:00:00","2026-04-16 11:56:29"
281,55,6427,5,2.53,12.65,Delivered,"2024-08-17 00:00:00","2024-08-19 00:00:00",NULL,"2024-08-16 00:00:00","2026-04-16 11:56:29"
282,55,5224,5,26.71,133.55,Delivered,"2024-08-17 00:00:00","2024-08-18 00:00:00",NULL,"2024-08-16 00:00:00","2026-04-16 11:56:29"
283,56,1659,2,12.67,25.34,Delivered,"2022-05-06 00:00:00","2022-05-08 00:00:00",NULL,"2022-05-04 00:00:00","2026-04-16 11:56:29"
284,56,1699,5,18.76,93.80,Delivered,"2022-05-05 00:00:00","2022-05-08 00:00:00",NULL,"2022-05-04 00:00:00","2026-04-16 11:56:29"
285,57,3563,4,5.90,23.60,Delivered,"2024-07-10 00:00:00","2024-07-12 00:00:00",NULL,"2024-07-07 00:00:00","2026-04-16 11:56:29"
286,57,4646,4,8.10,32.40,Delivered,"2024-07-08 00:00:00","2024-07-09 00:00:00",NULL,"2024-07-07 00:00:00","2026-04-16 11:56:29"
287,57,697,5,11.94,59.70,Delivered,"2024-07-10 00:00:00","2024-07-11 00:00:00",NULL,"2024-07-07 00:00:00","2026-04-16 11:56:29"
288,58,5829,5,1.60,8.00,Delivered,"2024-10-27 00:00:00","2024-10-30 00:00:00",NULL,"2024-10-26 00:00:00","2026-04-16 11:56:29"
289,58,4565,5,9.31,46.55,Delivered,"2024-10-27 00:00:00","2024-11-01 00:00:00",NULL,"2024-10-26 00:00:00","2026-04-16 11:56:29"
290,58,9314,2,7.06,14.12,Delivered,"2024-10-27 00:00:00","2024-10-28 00:00:00",NULL,"2024-10-26 00:00:00","2026-04-16 11:56:29"
291,58,1810,5,7.06,35.30,Canceled,NULL,NULL,"2024-10-28 00:00:00","2024-10-26 00:00:00","2026-04-17 10:29:05"
292,58,3892,5,6.22,31.10,Canceled,NULL,NULL,"2024-10-27 00:00:00","2024-10-26 00:00:00","2026-04-17 10:29:05"
293,58,1858,3,31.84,95.52,Delivered,"2024-10-27 00:00:00","2024-11-01 00:00:00",NULL,"2024-10-26 00:00:00","2026-04-16 11:56:29"
294,58,2074,1,6.72,6.72,Delivered,"2024-10-27 00:00:00","2024-10-29 00:00:00",NULL,"2024-10-26 00:00:00","2026-04-16 11:56:29"
295,58,4871,3,32.79,98.37,Shipped,"2024-10-29 00:00:00",NULL,NULL,"2024-10-26 00:00:00","2026-04-16 11:56:29"
296,59,2192,5,23.94,119.70,Delivered,"2024-06-07 00:00:00","2024-06-08 00:00:00",NULL,"2024-06-04 00:00:00","2026-04-16 11:56:29"
297,59,9867,1,6.77,6.77,Delivered,"2024-06-06 00:00:00","2024-06-07 00:00:00",NULL,"2024-06-04 00:00:00","2026-04-16 11:56:29"
298,59,1583,4,4.14,16.56,Delivered,"2024-06-06 00:00:00","2024-06-07 00:00:00",NULL,"2024-06-04 00:00:00","2026-04-16 11:56:29"
299,59,2412,3,17.43,52.29,Canceled,NULL,NULL,"2024-06-04 00:00:00","2024-06-04 00:00:00","2026-04-17 10:29:05"
300,59,7272,2,7.27,14.54,Delivered,"2024-06-06 00:00:00","2024-06-10 00:00:00",NULL,"2024-06-04 00:00:00","2026-04-16 11:56:29"
301,59,1516,5,12.94,64.70,Delivered,"2024-06-06 00:00:00","2024-06-07 00:00:00",NULL,"2024-06-04 00:00:00","2026-04-16 11:56:29"
302,59,5455,2,27.24,54.48,Delivered,"2024-06-05 00:00:00","2024-06-07 00:00:00",NULL,"2024-06-04 00:00:00","2026-04-16 11:56:29"
303,60,3974,5,6.11,30.55,Delivered,"2025-05-09 00:00:00","2025-05-14 00:00:00",NULL,"2025-05-06 00:00:00","2026-04-16 11:56:29"
304,60,4166,2,6.40,12.80,Delivered,"2025-05-09 00:00:00","2025-05-12 00:00:00",NULL,"2025-05-06 00:00:00","2026-04-16 11:56:29"
305,61,8755,1,5.84,5.84,Delivered,"2024-09-25 00:00:00","2024-09-26 00:00:00",NULL,"2024-09-24 00:00:00","2026-04-16 11:56:29"
306,61,8816,4,11.92,47.68,Delivered,"2024-09-26 00:00:00","2024-09-30 00:00:00",NULL,"2024-09-24 00:00:00","2026-04-16 11:56:29"
307,61,1186,3,8.64,25.92,Shipped,"2024-09-26 00:00:00",NULL,NULL,"2024-09-24 00:00:00","2026-04-16 11:56:29"
308,61,8461,3,8.86,26.58,Delivered,"2024-09-27 00:00:00","2024-10-02 00:00:00",NULL,"2024-09-24 00:00:00","2026-04-16 11:56:29"
309,61,378,4,6.97,27.88,Delivered,"2024-09-25 00:00:00","2024-09-26 00:00:00",NULL,"2024-09-24 00:00:00","2026-04-16 11:56:29"
310,61,8454,1,2.43,2.43,Delivered,"2024-09-27 00:00:00","2024-09-29 00:00:00",NULL,"2024-09-24 00:00:00","2026-04-16 11:56:29"
311,61,5507,3,2.08,6.24,Delivered,"2024-09-26 00:00:00","2024-09-28 00:00:00",NULL,"2024-09-24 00:00:00","2026-04-16 11:56:29"
312,61,6572,5,4.45,22.25,Delivered,"2024-09-26 00:00:00","2024-09-27 00:00:00",NULL,"2024-09-24 00:00:00","2026-04-16 11:56:29"
313,62,9156,4,6.52,26.08,Delivered,"2023-10-19 00:00:00","2023-10-20 00:00:00",NULL,"2023-10-18 00:00:00","2026-04-16 11:56:29"
314,62,6298,5,8.94,44.70,Delivered,"2023-10-21 00:00:00","2023-10-26 00:00:00",NULL,"2023-10-18 00:00:00","2026-04-16 11:56:29"
315,63,1818,3,10.38,31.14,Delivered,"2025-05-03 00:00:00","2025-05-07 00:00:00",NULL,"2025-05-01 00:00:00","2026-04-16 11:56:29"
316,63,1776,2,14.39,28.78,Canceled,NULL,NULL,"2025-05-02 00:00:00","2025-05-01 00:00:00","2026-04-17 10:29:05"
317,63,4473,2,6.03,12.06,Delivered,"2025-05-02 00:00:00","2025-05-07 00:00:00",NULL,"2025-05-01 00:00:00","2026-04-16 11:56:29"
318,63,2020,4,6.30,25.20,Canceled,NULL,NULL,"2025-05-02 00:00:00","2025-05-01 00:00:00","2026-04-17 10:29:05"
319,63,4461,3,9.50,28.50,Shipped,"2025-05-02 00:00:00",NULL,NULL,"2025-05-01 00:00:00","2026-04-16 11:56:29"
320,63,4862,2,6.87,13.74,Delivered,"2025-05-03 00:00:00","2025-05-05 00:00:00",NULL,"2025-05-01 00:00:00","2026-04-16 11:56:29"
321,64,2058,5,14.58,72.90,Delivered,"2022-01-30 00:00:00","2022-02-03 00:00:00",NULL,"2022-01-27 00:00:00","2026-04-16 11:56:29"
322,64,3385,5,18.56,92.80,Delivered,"2022-01-29 00:00:00","2022-01-31 00:00:00",NULL,"2022-01-27 00:00:00","2026-04-16 11:56:29"
323,64,9491,2,9.74,19.48,Shipped,"2022-01-30 00:00:00",NULL,NULL,"2022-01-27 00:00:00","2026-04-16 11:56:29"
324,64,6506,4,7.03,28.12,Delivered,"2022-01-30 00:00:00","2022-02-01 00:00:00",NULL,"2022-01-27 00:00:00","2026-04-16 11:56:29"
325,64,9407,5,1.53,7.65,Delivered,"2022-01-29 00:00:00","2022-01-31 00:00:00",NULL,"2022-01-27 00:00:00","2026-04-16 11:56:29"
326,64,4837,5,2.30,11.50,Shipped,"2022-01-29 00:00:00",NULL,NULL,"2022-01-27 00:00:00","2026-04-16 11:56:29"
327,64,3777,5,4.08,20.40,Delivered,"2022-01-28 00:00:00","2022-01-29 00:00:00",NULL,"2022-01-27 00:00:00","2026-04-16 11:56:29"
328,64,7893,3,19.32,57.96,Delivered,"2022-01-29 00:00:00","2022-02-03 00:00:00",NULL,"2022-01-27 00:00:00","2026-04-16 11:56:29"
329,65,5666,1,24.64,24.64,Shipped,"2025-11-19 00:00:00",NULL,NULL,"2025-11-16 00:00:00","2026-04-16 11:56:29"
330,65,9099,3,3.99,11.97,Delivered,"2025-11-19 00:00:00","2025-11-23 00:00:00",NULL,"2025-11-16 00:00:00","2026-04-16 11:56:29"
331,65,1585,3,17.43,52.29,Canceled,NULL,NULL,"2025-11-17 00:00:00","2025-11-16 00:00:00","2026-04-17 10:29:05"
332,65,3669,2,7.03,14.06,Delivered,"2025-11-19 00:00:00","2025-11-24 00:00:00",NULL,"2025-11-16 00:00:00","2026-04-16 11:56:29"
333,65,5423,1,5.78,5.78,Shipped,"2025-11-18 00:00:00",NULL,NULL,"2025-11-16 00:00:00","2026-04-16 11:56:29"
334,65,2165,2,10.91,21.82,Delivered,"2025-11-18 00:00:00","2025-11-22 00:00:00",NULL,"2025-11-16 00:00:00","2026-04-16 11:56:29"
335,66,267,3,19.86,59.58,Delivered,"2026-04-02 00:00:00","2026-04-06 00:00:00",NULL,"2026-03-30 00:00:00","2026-04-16 11:56:29"
336,67,6891,4,5.07,20.28,Delivered,"2022-03-04 00:00:00","2022-03-06 00:00:00",NULL,"2022-03-02 00:00:00","2026-04-16 11:56:29"
337,67,6978,4,8.10,32.40,Delivered,"2022-03-05 00:00:00","2022-03-06 00:00:00",NULL,"2022-03-02 00:00:00","2026-04-16 11:56:29"
338,67,6264,3,11.70,35.10,Delivered,"2022-03-03 00:00:00","2022-03-06 00:00:00",NULL,"2022-03-02 00:00:00","2026-04-16 11:56:29"
339,67,8061,2,10.69,21.38,Delivered,"2022-03-03 00:00:00","2022-03-04 00:00:00",NULL,"2022-03-02 00:00:00","2026-04-16 11:56:29"
340,67,2480,4,8.44,33.76,Delivered,"2022-03-05 00:00:00","2022-03-09 00:00:00",NULL,"2022-03-02 00:00:00","2026-04-16 11:56:29"
341,67,4486,3,7.75,23.25,Delivered,"2022-03-04 00:00:00","2022-03-06 00:00:00",NULL,"2022-03-02 00:00:00","2026-04-16 11:56:29"
342,68,4554,1,3.71,3.71,Delivered,"2025-09-08 00:00:00","2025-09-12 00:00:00",NULL,"2025-09-06 00:00:00","2026-04-16 11:56:29"
343,68,271,3,7.53,22.59,Delivered,"2025-09-07 00:00:00","2025-09-08 00:00:00",NULL,"2025-09-06 00:00:00","2026-04-16 11:56:29"
344,68,6410,1,9.95,9.95,Delivered,"2025-09-08 00:00:00","2025-09-12 00:00:00",NULL,"2025-09-06 00:00:00","2026-04-16 11:56:29"
345,69,3132,4,14.16,56.64,Delivered,"2025-11-15 00:00:00","2025-11-16 00:00:00",NULL,"2025-11-12 00:00:00","2026-04-16 11:56:29"
346,69,5827,4,9.66,38.64,Canceled,NULL,NULL,"2025-11-14 00:00:00","2025-11-12 00:00:00","2026-04-17 10:29:05"
347,69,3531,4,13.16,52.64,Delivered,"2025-11-13 00:00:00","2025-11-18 00:00:00",NULL,"2025-11-12 00:00:00","2026-04-16 11:56:29"
348,69,187,3,5.62,16.86,Delivered,"2025-11-13 00:00:00","2025-11-15 00:00:00",NULL,"2025-11-12 00:00:00","2026-04-16 11:56:29"
349,69,1898,2,6.06,12.12,Delivered,"2025-11-15 00:00:00","2025-11-16 00:00:00",NULL,"2025-11-12 00:00:00","2026-04-16 11:56:29"
350,69,8889,4,4.92,19.68,Delivered,"2025-11-14 00:00:00","2025-11-15 00:00:00",NULL,"2025-11-12 00:00:00","2026-04-16 11:56:29"
351,70,8829,3,8.37,25.11,Delivered,"2024-08-30 00:00:00","2024-08-31 00:00:00",NULL,"2024-08-29 00:00:00","2026-04-16 11:56:29"
352,70,1226,4,21.15,84.60,Delivered,"2024-09-01 00:00:00","2024-09-04 00:00:00",NULL,"2024-08-29 00:00:00","2026-04-16 11:56:29"
353,70,5706,3,28.94,86.82,Delivered,"2024-09-01 00:00:00","2024-09-03 00:00:00",NULL,"2024-08-29 00:00:00","2026-04-16 11:56:29"
