order_id,customer_id,order_date,total_amount,delivery_cost,date_created,date_updated
259,138,"2021-04-13 00:00:00",4.81,25.00,"2021-04-13 00:00:00","2026-04-16 11:56:29"
260,210,"2026-02-17 00:00:00",59.56,5.00,"2026-02-17 00:00:00","2026-04-16 11:56:29"
261,54,"2025-07-26 00:00:00",151.64,0.00,"2025-07-26 00:00:00","2026-04-16 11:56:29"
262,47,"2023-10-11 00:00:00",61.01,5.00,"2023-10-11 00:00:00","2026-04-16 11:56:29"
263,283,"2020-06-29 00:00:00",249.89,0.00,"2020-06-29 00:00:00","2026-04-16 11:56:29"
264,253,"2024-09-19 00:00:00",239.39,0.00,"2024-09-19 00:00:00","2026-04-16 11:56:29"
265,119,"2025-10-16 00:00:00",19.85,25.00,"2025-10-16 00:00:00","2026-04-16 11:56:29"
266,249,"2024-05-27 00:00:00",150.55,0.00,"2024-05-27 00:00:00","2026-04-16 11:56:29"
267,295,"2025-11-02 00:00:00",63.17,5.00,"2025-11-02 00:00:00","2026-04-16 11:56:29"
268,192,"2023-12-29 00:00:00",117.19,0.00,"2023-12-29 00:00:00","2026-04-16 11:56:29"
269,84,"2026-04-15 00:00:00",30.19,10.00,"2026-04-15 00:00:00","2026-04-16 11:56:29"
270,243,"2026-01-03 00:00:00",26.20,10.00,"2026-01-03 00:00:00","2026-04-16 11:56:29"
271,19,"2026-02-26 00:00:00",10.95,25.00,"2026-02-26 00:00:00","2026-04-16 11:56:29"
272,287,"2022-05-14 00:00:00",203.09,0.00,"2022-05-14 00:00:00","2026-04-16 11:56:29"
273,77,"2024-11-16 00:00:00",18.36,25.00,"2024-11-16 00:00:00","2026-04-16 11:56:29"
274,160,"2025-04-10 00:00:00",15.46,25.00,"2025-04-10 00:00:00","2026-04-16 11:56:29"
275,200,"2026-03-23 00:00:00",75.95,0.00,"2026-03-23 00:00:00","2026-04-16 11:56:29"
276,75,"2026-04-14 00:00:00",259.47,0.00,"2026-04-14 00:00:00","2026-04-16 11:56:29"
277,93,"2025-12-14 00:00:00",37.50,10.00,"2025-12-14 00:00:00","2026-04-16 11:56:29"
278,236,"2025-12-16 00:00:00",69.59,5.00,"2025-12-16 00:00:00","2026-04-16 11:56:29"
279,229,"2026-04-01 00:00:00",62.31,5.00,"2026-04-01 00:00:00","2026-04-16 11:56:29"
280,192,"2023-09-03 00:00:00",120.22,0.00,"2023-09-03 00:00:00","2026-04-16 11:56:29"
281,79,"2025-09-03 00:00:00",104.26,0.00,"2025-09-03 00:00:00","2026-04-16 11:56:29"
282,289,"2024-12-25 00:00:00",268.10,0.00,"2024-12-25 00:00:00","2026-04-16 11:56:29"
283,298,"2026-04-01 00:00:00",34.90,10.00,"2026-04-01 00:00:00","2026-04-16 11:56:29"
284,132,"2022-09-05 00:00:00",191.14,0.00,"2022-09-05 00:00:00","2026-04-16 11:56:29"
285,239,"2026-01-31 00:00:00",169.07,0.00,"2026-01-31 00:00:00","2026-04-16 11:56:29"
286,8,"2025-09-01 00:00:00",385.48,0.00,"2025-09-01 00:00:00","2026-04-16 11:56:29"
287,247,"2026-03-21 00:00:00",180.04,0.00,"2026-03-21 00:00:00","2026-04-16 11:56:29"
288,139,"2026-04-14 00:00:00",187.36,0.00,"2026-04-14 00:00:00","2026-04-16 11:56:29"
289,191,"2026-01-24 00:00:00",203.68,0.00,"2026-01-24 00:00:00","2026-04-16 11:56:29"
290,84,"2024-02-27 00:00:00",434.05,0.00,"2024-02-27 00:00:00","2026-04-16 11:56:29"
291,17,"2025-12-13 00:00:00",25.11,10.00,"2025-12-13 00:00:00","2026-04-16 11:56:29"
292,229,"2026-04-06 00:00:00",253.11,0.00,"2026-04-06 00:00:00","2026-04-16 11:56:29"
293,103,"2023-12-06 00:00:00",274.73,0.00,"2023-12-06 00:00:00","2026-04-16 11:56:29"
294,177,"2023-11-15 00:00:00",150.63,0.00,"2023-11-15 00:00:00","2026-04-16 11:56:29"
295,86,"2024-01-15 00:00:00",2.03,25.00,"2024-01-15 00:00:00","2026-04-16 11:56:29"
296,285,"2024-09-09 00:00:00",61.87,5.00,"2024-09-09 00:00:00","2026-04-16 11:56:29"
297,258,"2026-01-25 00:00:00",75.48,0.00,"2026-01-25 00:00:00","2026-04-16 11:56:29"
298,217,"2026-02-07 00:00:00",61.72,5.00,"2026-02-07 00:00:00","2026-04-16 11:56:29"
299,55,"2023-02-27 00:00:00",184.66,0.00,"2023-02-27 00:00:00","2026-04-16 11:56:29"
300,169,"2026-01-19 00:00:00",65.80,5.00,"2026-01-19 00:00:00","2026-04-16 11:56:29"
301,226,"2024-08-21 00:00:00",119.17,0.00,"2024-08-21 00:00:00","2026-04-16 11:56:29"
302,6,"2025-02-16 00:00:00",73.27,5.00,"2025-02-16 00:00:00","2026-04-16 11:56:29"
303,233,"2025-02-08 00:00:00",241.45,0.00,"2025-02-08 00:00:00","2026-04-16 11:56:29"
304,256,"2022-08-27 00:00:00",74.75,5.00,"2022-08-27 00:00:00","2026-04-16 11:56:29"
305,64,"2025-08-26 00:00:00",222.91,0.00,"2025-08-26 00:00:00","2026-04-16 11:56:29"
306,123,"2025-10-06 00:00:00",200.85,0.00,"2025-10-06 00:00:00","2026-04-16 11:56:29"
307,197,"2025-06-20 00:00:00",110.93,0.00,"2025-06-20 00:00:00","2026-04-16 11:56:29"
308,191,"2026-03-08 00:00:00",129.70,0.00,"2026-03-08 00:00:00","2026-04-16 11:56:29"
309,127,"2026-04-09 00:00:00",167.19,0.00,"2026-04-09 00:00:00","2026-04-16 11:56:29"
310,296,"2025-11-04 00:00:00",90.94,0.00,"2025-11-04 00:00:00","2026-04-16 11:56:29"
311,15,"2024-12-11 00:00:00",222.62,0.00,"2024-12-11 00:00:00","2026-04-16 11:56:29"
312,78,"2026-01-22 00:00:00",138.06,0.00,"2026-01-22 00:00:00","2026-04-16 11:56:29"
313,31,"2022-01-25 00:00:00",142.48,0.00,"2022-01-25 00:00:00","2026-04-16 11:56:29"
314,192,"2024-01-27 00:00:00",85.83,0.00,"2024-01-27 00:00:00","2026-04-16 11:56:29"
315,143,"2025-12-26 00:00:00",262.92,0.00,"2025-12-26 00:00:00","2026-04-16 11:56:29"
316,212,"2022-11-20 00:00:00",115.88,0.00,"2022-11-20 00:00:00","2026-04-16 11:56:29"
317,258,"2026-04-05 00:00:00",10.02,25.00,"2026-04-05 00:00:00","2026-04-16 11:56:29"
318,29,"2025-12-30 00:00:00",147.54,0.00,"2025-12-30 00:00:00","2026-04-16 11:56:29"
319,285,"2026-04-09 00:00:00",7.85,25.00,"2026-04-09 00:00:00","2026-04-16 11:56:29"
320,82,"2023-09-24 00:00:00",35.00,10.00,"2023-09-24 00:00:00","2026-04-16 11:56:29"
321,286,"2025-03-04 00:00:00",17.48,25.00,"2025-03-04 00:00:00","2026-04-16 11:56:29"
322,67,"2025-08-13 00:00:00",138.70,0.00,"2025-08-13 00:00:00","2026-04-16 11:56:29"
323,213,"2024-12-18 00:00:00",31.35,10.00,"2024-12-18 00:00:00","2026-04-16 11:56:29"
324,54,"2025-09-25 00:00:00",218.95,0.00,"2025-09-25 00:00:00","2026-04-16 11:56:29"
325,252,"2026-04-03 00:00:00",129.58,0.00,"2026-04-03 00:00:00","2026-04-16 11:56:29"
326,86,"2024-06-10 00:00:00",63.30,5.00,"2024-06-10 00:00:00","2026-04-16 11:56:29"
327,121,"2021-06-05 00:00:00",327.75,0.00,"2021-06-05 00:00:00","2026-04-16 11:56:29"
328,105,"2024-06-12 00:00:00",231.41,0.00,"2024-06-12 00:00:00","2026-04-16 11:56:29"
329,284,"2022-06-18 00:00:00",298.28,0.00,"2022-06-18 00:00:00","2026-04-16 11:56:29"
330,272,"2026-04-03 00:00:00",271.26,0.00,"2026-04-03 00:00:00","2026-04-16 11:56:29"
331,259,"2025-08-29 00:00:00",53.06,5.00,"2025-08-29 00:00:00","2026-04-16 11:56:29"
332,230,"2022-11-06 00:00:00",41.80,10.00,"2022-11-06 00:00:00","2026-04-16 11:56:29"
333,249,"2024-10-09 00:00:00",102.18,0.00,"2024-10-09 00:00:00","2026-04-16 11:56:29"
334,60,"2025-09-19 00:00:00",84.12,0.00,"2025-09-19 00:00:00","2026-04-16 11:56:29"
335,102,"2025-05-19 00:00:00",45.28,10.00,"2025-05-19 00:00:00","2026-04-16 11:56:29"
336,292,"2025-06-21 00:00:00",40.94,10.00,"2025-06-21 00:00:00","2026-04-16 11:56:29"
337,295,"2025-04-01 00:00:00",188.60,0.00,"2025-04-01 00:00:00","2026-04-16 11:56:29"
338,58,"2023-10-30 00:00:00",159.98,0.00,"2023-10-30 00:00:00","2026-04-16 11:56:29"
339,214,"2024-10-13 00:00:00",87.34,0.00,"2024-10-13 00:00:00","2026-04-16 11:56:29"
340,49,"2023-09-12 00:00:00",244.98,0.00,"2023-09-12 00:00:00","2026-04-16 11:56:29"
341,127,"2026-03-11 00:00:00",80.43,0.00,"2026-03-11 00:00:00","2026-04-16 11:56:29"
342,156,"2025-08-31 00:00:00",35.89,10.00,"2025-08-31 00:00:00","2026-04-16 11:56:29"
343,47,"2023-09-09 00:00:00",220.35,0.00,"2023-09-09 00:00:00","2026-04-16 11:56:29"
344,273,"2020-11-04 00:00:00",86.83,0.00,"2020-11-04 00:00:00","2026-04-16 11:56:29"
345,60,"2025-06-20 00:00:00",25.10,10.00,"2025-06-20 00:00:00","2026-04-16 11:56:29"
346,250,"2022-12-08 00:00:00",172.57,0.00,"2022-12-08 00:00:00","2026-04-16 11:56:29"
347,35,"2026-02-03 00:00:00",141.75,0.00,"2026-02-03 00:00:00","2026-04-16 11:56:29"
348,149,"2026-03-28 00:00:00",72.81,5.00,"2026-03-28 00:00:00","2026-04-16 11:56:29"
349,88,"2025-09-21 00:00:00",199.39,0.00,"2025-09-21 00:00:00","2026-04-16 11:56:29"
350,80,"2025-03-16 00:00:00",132.30,0.00,"2025-03-16 00:00:00","2026-04-16 11:56:29"
351,185,"2023-11-04 00:00:00",70.05,5.00,"2023-11-04 00:00:00","2026-04-16 11:56:29"
352,55,"2026-03-24 00:00:00",149.32,0.00,"2026-03-24 00:00:00","2026-04-16 11:56:29"
353,101,"2024-10-06 00:00:00",283.76,0.00,"2024-10-06 00:00:00","2026-04-16 11:56:29"
354,25,"2025-12-18 00:00:00",130.75,0.00,"2025-12-18 00:00:00","2026-04-16 11:56:29"
355,128,"2023-08-22 00:00:00",66.34,5.00,"2023-08-22 00:00:00","2026-04-16 11:56:29"
356,19,"2026-03-21 00:00:00",71.71,5.00,"2026-03-21 00:00:00","2026-04-16 11:56:29"
357,147,"2023-03-02 00:00:00",173.18,0.00,"2023-03-02 00:00:00","2026-04-16 11:56:29"
358,153,"2021-10-17 00:00:00",38.96,10.00,"2021-10-17 00:00:00","2026-04-16 11:56:29"
359,52,"2026-01-14 00:00:00",32.99,10.00,"2026-01-14 00:00:00","2026-04-16 11:56:29"
360,194,"2023-08-23 00:00:00",166.17,0.00,"2023-08-23 00:00:00","2026-04-16 11:56:29"
361,173,"2026-03-07 00:00:00",30.05,10.00,"2026-03-07 00:00:00","2026-04-16 11:56:29"
362,299,"2022-11-17 00:00:00",44.64,10.00,"2022-11-17 00:00:00","2026-04-16 11:56:29"
363,147,"2023-08-13 00:00:00",71.34,5.00,"2023-08-13 00:00:00","2026-04-16 11:56:29"
364,78,"2026-02-10 00:00:00",55.98,5.00,"2026-02-10 00:00:00","2026-04-16 11:56:29"
365,175,"2025-01-15 00:00:00",223.70,0.00,"2025-01-15 00:00:00","2026-04-16 11:56:29"
366,139,"2025-08-09 00:00:00",95.34,0.00,"2025-08-09 00:00:00","2026-04-16 11:56:29"
367,19,"2026-01-24 00:00:00",27.95,10.00,"2026-01-24 00:00:00","2026-04-16 11:56:29"
368,136,"2024-10-27 00:00:00",70.40,5.00,"2024-10-27 00:00:00","2026-04-16 11:56:29"
369,123,"2025-12-27 00:00:00",204.59,0.00,"2025-12-27 00:00:00","2026-04-16 11:56:29"
370,186,"2026-02-04 00:00:00",72.47,5.00,"2026-02-04 00:00:00","2026-04-16 11:56:29"
371,154,"2026-01-29 00:00:00",359.73,0.00,"2026-01-29 00:00:00","2026-04-16 11:56:29"
372,127,"2026-01-12 00:00:00",35.30,10.00,"2026-01-12 00:00:00","2026-04-16 11:56:29"
373,199,"2023-10-14 00:00:00",57.43,5.00,"2023-10-14 00:00:00","2026-04-16 11:56:29"
374,170,"2026-02-15 00:00:00",123.72,0.00,"2026-02-15 00:00:00","2026-04-16 11:56:29"
375,188,"2025-12-27 00:00:00",121.09,0.00,"2025-12-27 00:00:00","2026-04-16 11:56:29"
376,14,"2020-03-09 00:00:00",120.26,0.00,"2020-03-09 00:00:00","2026-04-16 11:56:29"
377,57,"2025-06-08 00:00:00",56.63,5.00,"2025-06-08 00:00:00","2026-04-16 11:56:29"
378,62,"2024-11-10 00:00:00",51.95,5.00,"2024-11-10 00:00:00","2026-04-16 11:56:29"
379,23,"2025-10-05 00:00:00",288.41,0.00,"2025-10-05 00:00:00","2026-04-16 11:56:29"
380,112,"2026-03-07 00:00:00",148.89,0.00,"2026-03-07 00:00:00","2026-04-16 11:56:29"
381,160,"2025-08-26 00:00:00",211.91,0.00,"2025-08-26 00:00:00","2026-04-16 11:56:29"
382,208,"2020-09-13 00:00:00",289.35,0.00,"2020-09-13 00:00:00","2026-04-16 11:56:29"
383,263,"2020-01-31 00:00:00",162.86,0.00,"2020-01-31 00:00:00","2026-04-16 11:56:29"
384,78,"2026-03-19 00:00:00",189.76,0.00,"2026-03-19 00:00:00","2026-04-16 11:56:29"
385,134,"2021-06-09 00:00:00",128.28,0.00,"2021-06-09 00:00:00","2026-04-16 11:56:29"
386,146,"2024-10-21 00:00:00",153.79,0.00,"2024-10-21 00:00:00","2026-04-16 11:56:29"
387,199,"2024-11-02 00:00:00",167.82,0.00,"2024-11-02 00:00:00","2026-04-16 11:56:29"
388,58,"2022-09-10 00:00:00",482.72,0.00,"2022-09-10 00:00:00","2026-04-16 11:56:29"
389,31,"2020-09-06 00:00:00",67.31,5.00,"2020-09-06 00:00:00","2026-04-16 11:56:29"
390,189,"2025-12-09 00:00:00",157.84,0.00,"2025-12-09 00:00:00","2026-04-16 11:56:29"
391,114,"2022-04-25 00:00:00",38.60,10.00,"2022-04-25 00:00:00","2026-04-16 11:56:29"
392,59,"2026-03-08 00:00:00",34.10,10.00,"2026-03-08 00:00:00","2026-04-16 11:56:29"
393,83,"2025-12-17 00:00:00",83.25,0.00,"2025-12-17 00:00:00","2026-04-16 11:56:29"
394,199,"2025-04-22 00:00:00",83.73,0.00,"2025-04-22 00:00:00","2026-04-16 11:56:29"
395,257,"2025-04-23 00:00:00",148.26,0.00,"2025-04-23 00:00:00","2026-04-16 11:56:29"
396,164,"2025-05-26 00:00:00",196.58,0.00,"2025-05-26 00:00:00","2026-04-16 11:56:29"
397,212,"2022-12-26 00:00:00",281.47,0.00,"2022-12-26 00:00:00","2026-04-16 11:56:29"
398,222,"2025-06-30 00:00:00",89.39,0.00,"2025-06-30 00:00:00","2026-04-16 11:56:29"
399,124,"2023-11-18 00:00:00",14.25,25.00,"2023-11-18 00:00:00","2026-04-16 11:56:29"
400,104,"2024-06-17 00:00:00",104.46,0.00,"2024-06-17 00:00:00","2026-04-16 11:56:29"
401,180,"2025-02-11 00:00:00",236.17,0.00,"2025-02-11 00:00:00","2026-04-16 11:56:29"
402,232,"2025-08-04 00:00:00",15.90,25.00,"2025-08-04 00:00:00","2026-04-16 11:56:29"
403,86,"2021-07-20 00:00:00",103.50,0.00,"2021-07-20 00:00:00","2026-04-16 11:56:29"
404,298,"2025-12-13 00:00:00",351.11,0.00,"2025-12-13 00:00:00","2026-04-16 11:56:29"
405,236,"2023-01-04 00:00:00",153.58,0.00,"2023-01-04 00:00:00","2026-04-16 11:56:29"
406,33,"2026-03-30 00:00:00",228.87,0.00,"2026-03-30 00:00:00","2026-04-16 11:56:29"
407,128,"2023-07-30 00:00:00",46.24,10.00,"2023-07-30 00:00:00","2026-04-16 11:56:29"
408,182,"2025-12-30 00:00:00",204.50,0.00,"2025-12-30 00:00:00","2026-04-16 11:56:29"
409,135,"2026-02-22 00:00:00",116.12,0.00,"2026-02-22 00:00:00","2026-04-16 11:56:29"
410,56,"2024-08-12 00:00:00",185.82,0.00,"2024-08-12 00:00:00","2026-04-16 11:56:29"
411,194,"2022-02-18 00:00:00",121.65,0.00,"2022-02-18 00:00:00","2026-04-16 11:56:29"
412,100,"2024-06-23 00:00:00",79.28,0.00,"2024-06-23 00:00:00","2026-04-16 11:56:29"
413,287,"2022-01-07 00:00:00",49.17,10.00,"2022-01-07 00:00:00","2026-04-16 11:56:29"
414,145,"2025-04-22 00:00:00",150.79,0.00,"2025-04-22 00:00:00","2026-04-16 11:56:29"
415,55,"2024-11-02 00:00:00",193.82,0.00,"2024-11-02 00:00:00","2026-04-16 11:56:29"
416,279,"2022-10-01 00:00:00",308.11,0.00,"2022-10-01 00:00:00","2026-04-16 11:56:29"
417,237,"2026-03-13 00:00:00",177.42,0.00,"2026-03-13 00:00:00","2026-04-16 11:56:29"
418,48,"2026-04-09 00:00:00",54.48,5.00,"2026-04-09 00:00:00","2026-04-16 11:56:29"
419,245,"2025-05-19 00:00:00",171.39,0.00,"2025-05-19 00:00:00","2026-04-16 11:56:29"
420,295,"2026-01-19 00:00:00",6.85,25.00,"2026-01-19 00:00:00","2026-04-16 11:56:29"
421,73,"2024-09-29 00:00:00",20.24,25.00,"2024-09-29 00:00:00","2026-04-16 11:56:29"
422,141,"2025-01-04 00:00:00",219.49,0.00,"2025-01-04 00:00:00","2026-04-16 11:56:29"
423,279,"2024-09-01 00:00:00",106.76,0.00,"2024-09-01 00:00:00","2026-04-16 11:56:29"
424,123,"2024-01-04 00:00:00",161.64,0.00,"2024-01-04 00:00:00","2026-04-16 11:56:29"
425,153,"2021-10-19 00:00:00",140.11,0.00,"2021-10-19 00:00:00","2026-04-16 11:56:29"
426,157,"2021-09-26 00:00:00",60.87,5.00,"2021-09-26 00:00:00","2026-04-16 11:56:29"
427,64,"2025-08-05 00:00:00",128.65,0.00,"2025-08-05 00:00:00","2026-04-16 11:56:29"
428,253,"2024-12-09 00:00:00",142.26,0.00,"2024-12-09 00:00:00","2026-04-16 11:56:29"
429,239,"2025-10-09 00:00:00",57.30,5.00,"2025-10-09 00:00:00","2026-04-16 11:56:29"
430,133,"2024-02-24 00:00:00",73.11,5.00,"2024-02-24 00:00:00","2026-04-16 11:56:29"
431,206,"2024-01-17 00:00:00",25.72,10.00,"2024-01-17 00:00:00","2026-04-16 11:56:29"
432,274,"2021-10-10 00:00:00",87.55,0.00,"2021-10-10 00:00:00","2026-04-16 11:56:29"
433,262,"2023-07-30 00:00:00",81.86,0.00,"2023-07-30 00:00:00","2026-04-16 11:56:29"
434,2,"2025-05-15 00:00:00",325.11,0.00,"2025-05-15 00:00:00","2026-04-16 11:56:29"
435,294,"2024-12-02 00:00:00",48.20,10.00,"2024-12-02 00:00:00","2026-04-16 11:56:29"
436,73,"2025-05-10 00:00:00",138.42,0.00,"2025-05-10 00:00:00","2026-04-16 11:56:29"
437,137,"2026-03-16 00:00:00",76.40,0.00,"2026-03-16 00:00:00","2026-04-16 11:56:29"
438,44,"2026-04-04 00:00:00",22.25,25.00,"2026-04-04 00:00:00","2026-04-16 11:56:29"
439,181,"2023-05-30 00:00:00",144.46,0.00,"2023-05-30 00:00:00","2026-04-16 11:56:29"
440,94,"2024-12-17 00:00:00",138.65,0.00,"2024-12-17 00:00:00","2026-04-16 11:56:29"
441,177,"2024-01-11 00:00:00",83.34,0.00,"2024-01-11 00:00:00","2026-04-16 11:56:29"
442,22,"2024-07-31 00:00:00",99.32,0.00,"2024-07-31 00:00:00","2026-04-16 11:56:29"
443,61,"2026-04-05 00:00:00",211.22,0.00,"2026-04-05 00:00:00","2026-04-16 11:56:29"
444,54,"2024-02-15 00:00:00",162.32,0.00,"2024-02-15 00:00:00","2026-04-16 11:56:29"
445,69,"2026-02-07 00:00:00",72.69,5.00,"2026-02-07 00:00:00","2026-04-16 11:56:29"
446,286,"2023-12-13 00:00:00",160.76,0.00,"2023-12-13 00:00:00","2026-04-16 11:56:29"
447,161,"2025-05-09 00:00:00",280.43,0.00,"2025-05-09 00:00:00","2026-04-16 11:56:29"
448,157,"2020-11-19 00:00:00",96.94,0.00,"2020-11-19 00:00:00","2026-04-16 11:56:29"
449,248,"2024-07-25 00:00:00",56.54,5.00,"2024-07-25 00:00:00","2026-04-16 11:56:29"
450,214,"2026-02-02 00:00:00",31.46,10.00,"2026-02-02 00:00:00","2026-04-16 11:56:29"
451,48,"2025-07-02 00:00:00",8.18,25.00,"2025-07-02 00:00:00","2026-04-16 11:56:29"
452,169,"2025-03-16 00:00:00",122.61,0.00,"2025-03-16 00:00:00","2026-04-16 11:56:29"
453,158,"2025-12-04 00:00:00",264.36,0.00,"2025-12-04 00:00:00","2026-04-16 11:56:29"
454,45,"2022-02-19 00:00:00",67.09,5.00,"2022-02-19 00:00:00","2026-04-16 11:56:29"
455,249,"2025-01-13 00:00:00",99.99,0.00,"2025-01-13 00:00:00","2026-04-16 11:56:29"
456,294,"2024-10-14 00:00:00",10.30,25.00,"2024-10-14 00:00:00","2026-04-16 11:56:29"
457,184,"2026-04-03 00:00:00",94.58,0.00,"2026-04-03 00:00:00","2026-04-16 11:56:29"
458,292,"2023-01-01 00:00:00",77.69,0.00,"2023-01-01 00:00:00","2026-04-16 11:56:29"
459,56,"2025-09-01 00:00:00",23.76,25.00,"2025-09-01 00:00:00","2026-04-16 11:56:29"
460,244,"2025-12-14 00:00:00",74.45,5.00,"2025-12-14 00:00:00","2026-04-16 11:56:29"
461,81,"2024-05-27 00:00:00",76.95,0.00,"2024-05-27 00:00:00","2026-04-16 11:56:29"
462,74,"2022-01-05 00:00:00",183.41,0.00,"2022-01-05 00:00:00","2026-04-16 11:56:29"
463,99,"2025-10-11 00:00:00",45.24,10.00,"2025-10-11 00:00:00","2026-04-16 11:56:29"
464,159,"2025-10-29 00:00:00",112.82,0.00,"2025-10-29 00:00:00","2026-04-16 11:56:29"
465,98,"2025-11-27 00:00:00",17.72,25.00,"2025-11-27 00:00:00","2026-04-16 11:56:29"
466,39,"2022-11-10 00:00:00",109.01,0.00,"2022-11-10 00:00:00","2026-04-16 11:56:29"
467,152,"2025-04-17 00:00:00",220.20,0.00,"2025-04-17 00:00:00","2026-04-16 11:56:29"
468,255,"2020-12-06 00:00:00",132.54,0.00,"2020-12-06 00:00:00","2026-04-16 11:56:29"
469,46,"2025-12-08 00:00:00",74.37,5.00,"2025-12-08 00:00:00","2026-04-16 11:56:29"
470,168,"2024-02-15 00:00:00",129.09,0.00,"2024-02-15 00:00:00","2026-04-16 11:56:29"
471,267,"2023-10-19 00:00:00",122.49,0.00,"2023-10-19 00:00:00","2026-04-16 11:56:29"
472,134,"2023-12-15 00:00:00",68.54,5.00,"2023-12-15 00:00:00","2026-04-16 11:56:29"
473,240,"2025-12-23 00:00:00",111.37,0.00,"2025-12-23 00:00:00","2026-04-16 11:56:29"
474,202,"2025-06-09 00:00:00",249.20,0.00,"2025-06-09 00:00:00","2026-04-16 11:56:29"
475,61,"2025-03-16 00:00:00",36.39,10.00,"2025-03-16 00:00:00","2026-04-16 11:56:29"
476,172,"2025-08-16 00:00:00",105.41,0.00,"2025-08-16 00:00:00","2026-04-16 11:56:29"
477,114,"2026-03-13 00:00:00",71.62,5.00,"2026-03-13 00:00:00","2026-04-16 11:56:29"
478,126,"2022-11-29 00:00:00",260.65,0.00,"2022-11-29 00:00:00","2026-04-16 11:56:29"
479,115,"2024-09-04 00:00:00",54.17,5.00,"2024-09-04 00:00:00","2026-04-16 11:56:29"
480,78,"2026-03-17 00:00:00",211.77,0.00,"2026-03-17 00:00:00","2026-04-16 11:56:29"
481,103,"2022-10-01 00:00:00",19.17,25.00,"2022-10-01 00:00:00","2026-04-16 11:56:29"
482,172,"2023-12-02 00:00:00",308.44,0.00,"2023-12-02 00:00:00","2026-04-16 11:56:29"
483,112,"2023-04-05 00:00:00",55.49,5.00,"2023-04-05 00:00:00","2026-04-16 11:56:29"
484,118,"2021-12-16 00:00:00",163.20,0.00,"2021-12-16 00:00:00","2026-04-16 11:56:29"
485,152,"2024-12-24 00:00:00",202.06,0.00,"2024-12-24 00:00:00","2026-04-16 11:56:29"
486,269,"2026-01-15 00:00:00",39.90,10.00,"2026-01-15 00:00:00","2026-04-16 11:56:29"
487,14,"2021-08-08 00:00:00",54.31,5.00,"2021-08-08 00:00:00","2026-04-16 11:56:29"
488,241,"2025-03-26 00:00:00",254.56,0.00,"2025-03-26 00:00:00","2026-04-16 11:56:29"
489,127,"2026-03-28 00:00:00",44.28,10.00,"2026-03-28 00:00:00","2026-04-16 11:56:29"
490,293,"2026-02-16 00:00:00",260.64,0.00,"2026-02-16 00:00:00","2026-04-16 11:56:29"
491,148,"2025-12-28 00:00:00",38.62,10.00,"2025-12-28 00:00:00","2026-04-16 11:56:29"
492,117,"2026-04-08 00:00:00",232.21,0.00,"2026-04-08 00:00:00","2026-04-16 11:56:29"
493,110,"2025-11-01 00:00:00",94.32,0.00,"2025-11-01 00:00:00","2026-04-16 11:56:29"
494,241,"2026-03-16 00:00:00",25.24,10.00,"2026-03-16 00:00:00","2026-04-16 11:56:29"
495,49,"2024-09-14 00:00:00",228.92,0.00,"2024-09-14 00:00:00","2026-04-16 11:56:29"
496,126,"2022-05-03 00:00:00",129.15,0.00,"2022-05-03 00:00:00","2026-04-16 11:56:29"
497,150,"2026-04-06 00:00:00",310.69,0.00,"2026-04-06 00:00:00","2026-04-16 11:56:29"
498,210,"2025-09-05 00:00:00",238.14,0.00,"2025-09-05 00:00:00","2026-04-16 11:56:29"
499,68,"2026-03-31 00:00:00",61.80,5.00,"2026-03-31 00:00:00","2026-04-16 11:56:29"
500,61,"2025-11-24 00:00:00",175.64,0.00,"2025-11-24 00:00:00","2026-04-16 11:56:29"
501,181,"2023-09-25 00:00:00",201.58,0.00,"2023-09-25 00:00:00","2026-04-16 11:56:29"
502,272,"2023-09-27 00:00:00",231.60,0.00,"2023-09-27 00:00:00","2026-04-16 11:56:29"
503,101,"2026-01-15 00:00:00",140.32,0.00,"2026-01-15 00:00:00","2026-04-16 11:56:29"
504,69,"2024-03-10 00:00:00",58.48,5.00,"2024-03-10 00:00:00","2026-04-16 11:56:29"
505,225,"2026-02-09 00:00:00",171.20,0.00,"2026-02-09 00:00:00","2026-04-16 11:56:29"
506,59,"2022-06-04 00:00:00",169.95,0.00,"2022-06-04 00:00:00","2026-04-16 11:56:29"
507,299,"2025-07-18 00:00:00",49.00,10.00,"2025-07-18 00:00:00","2026-04-16 11:56:29"
508,178,"2023-10-11 00:00:00",198.45,0.00,"2023-10-11 00:00:00","2026-04-16 11:56:29"
509,178,"2021-08-13 00:00:00",185.65,0.00,"2021-08-13 00:00:00","2026-04-16 11:56:29"
510,234,"2025-11-16 00:00:00",427.59,0.00,"2025-11-16 00:00:00","2026-04-16 11:56:29"
511,285,"2024-07-04 00:00:00",53.55,5.00,"2024-07-04 00:00:00","2026-04-16 11:56:29"
512,240,"2025-12-17 00:00:00",72.60,5.00,"2025-12-17 00:00:00","2026-04-16 11:56:29"
513,97,"2025-03-20 00:00:00",260.76,0.00,"2025-03-20 00:00:00","2026-04-16 11:56:29"
514,299,"2025-11-18 00:00:00",151.35,0.00,"2025-11-18 00:00:00","2026-04-16 11:56:29"
515,61,"2026-01-29 00:00:00",24.90,25.00,"2026-01-29 00:00:00","2026-04-16 11:56:29"
516,247,"2024-02-14 00:00:00",286.75,0.00,"2024-02-14 00:00:00","2026-04-16 11:56:29"
