order_id,order_item_id,product_key,customer_key,order_date_key,ship_date_key,delivered_date_key,canceled_date_key,order_datetime,order_delivery_fee,ship_datetime,delivered_datetime,canceled_datetime,quantity,unit_price,line_total,item_status
58,289,3091,279,20241026,20241027,20241101,NULL,"2024-10-26 06:51:23",0.00,"2024-10-27 13:02:00","2024-11-01 14:42:00",NULL,5,9.31,46.55,DELIVERED
58,290,3437,279,20241026,20241027,20241028,NULL,"2024-10-26 06:51:23",0.00,"2024-10-27 16:07:00","2024-10-28 09:54:00",NULL,2,7.06,14.12,DELIVERED
58,291,3283,279,20241026,NULL,NULL,20241028,"2024-10-26 06:51:23",0.00,NULL,NULL,"2024-10-28 00:00:00",5,7.06,35.30,CANCELED
58,292,1046,279,20241026,NULL,NULL,20241027,"2024-10-26 06:51:23",0.00,NULL,NULL,"2024-10-27 00:00:00",5,6.22,31.10,CANCELED
58,295,5086,279,20241026,20241029,20241030,NULL,"2024-10-26 06:51:23",0.00,"2024-10-29 17:09:00","2024-10-30 15:20:31",NULL,3,32.79,98.37,DELIVERED
59,297,4999,82,20240604,20240606,20240607,NULL,"2024-06-04 19:16:38",0.00,"2024-06-06 13:24:00","2024-06-07 12:17:00",NULL,1,6.77,6.77,DELIVERED
59,298,1846,82,20240604,20240606,20240607,NULL,"2024-06-04 19:16:38",0.00,"2024-06-06 13:49:00","2024-06-07 13:56:00",NULL,4,4.14,16.56,DELIVERED
59,299,2014,82,20240604,NULL,NULL,20240604,"2024-06-04 19:16:38",0.00,NULL,NULL,"2024-06-04 00:00:00",3,17.43,52.29,CANCELED
59,300,4854,82,20240604,20240606,20240610,NULL,"2024-06-04 19:16:38",0.00,"2024-06-06 10:34:00","2024-06-10 18:16:00",NULL,2,7.27,14.54,DELIVERED
59,301,3755,82,20240604,20240606,20240607,NULL,"2024-06-04 19:16:38",0.00,"2024-06-06 11:09:00","2024-06-07 14:26:00",NULL,5,12.94,64.70,DELIVERED
60,303,2334,145,20250506,20250509,20250514,NULL,"2025-05-06 19:29:40",10.00,"2025-05-09 13:18:00","2025-05-14 09:09:00",NULL,5,6.11,30.55,DELIVERED
61,310,452,105,20240924,20240927,20240929,NULL,"2024-09-24 07:08:09",0.00,"2024-09-27 12:54:00","2024-09-29 11:22:00",NULL,1,2.43,2.43,DELIVERED
61,312,2772,105,20240924,20240926,20240927,NULL,"2024-09-24 07:08:09",0.00,"2024-09-26 10:31:00","2024-09-27 18:57:00",NULL,5,4.45,22.25,DELIVERED
62,313,3426,74,20231018,20231019,20231020,NULL,"2023-10-18 14:01:50",0.00,"2023-10-19 10:48:00","2023-10-20 10:16:00",NULL,4,6.52,26.08,DELIVERED
62,314,722,74,20231018,20231021,20231026,NULL,"2023-10-18 14:01:50",0.00,"2023-10-21 17:55:00","2023-10-26 16:10:00",NULL,5,8.94,44.70,DELIVERED
63,319,5213,158,20250501,20250502,20250505,NULL,"2025-05-01 10:50:07",0.00,"2025-05-02 15:25:00","2025-05-05 17:54:48",NULL,3,9.50,28.50,DELIVERED
63,320,536,158,20250501,20250503,20250505,NULL,"2025-05-01 10:50:07",0.00,"2025-05-03 16:56:00","2025-05-05 11:15:00",NULL,2,6.87,13.74,DELIVERED
64,322,4267,59,20220127,20220129,20220131,NULL,"2022-01-27 11:25:38",0.00,"2022-01-29 09:42:00","2022-01-31 10:37:00",NULL,5,18.56,92.80,DELIVERED
64,323,1999,59,20220127,20220130,20220131,NULL,"2022-01-27 11:25:38",0.00,"2022-01-30 14:27:00","2022-01-31 14:42:21",NULL,2,9.74,19.48,DELIVERED
64,324,4277,59,20220127,20220130,20220201,NULL,"2022-01-27 11:25:38",0.00,"2022-01-30 10:57:00","2022-02-01 18:01:00",NULL,4,7.03,28.12,DELIVERED
65,330,4691,225,20251116,20251119,20251123,NULL,"2025-11-16 02:23:49",0.00,"2025-11-19 09:07:00","2025-11-23 09:49:00",NULL,3,3.99,11.97,DELIVERED
65,332,2748,225,20251116,20251119,20251124,NULL,"2025-11-16 02:23:49",0.00,"2025-11-19 08:34:00","2025-11-24 17:29:00",NULL,2,7.03,14.06,DELIVERED
65,333,1257,225,20251116,20251118,20251120,NULL,"2025-11-16 02:23:49",0.00,"2025-11-18 17:15:00","2025-11-20 10:49:45",NULL,1,5.78,5.78,DELIVERED
65,334,2134,225,20251116,20251118,20251122,NULL,"2025-11-16 02:23:49",0.00,"2025-11-18 12:25:00","2025-11-22 17:46:00",NULL,2,10.91,21.82,DELIVERED
66,335,3960,68,20260330,20260402,20260406,NULL,"2026-03-30 09:24:09",5.00,"2026-04-02 10:08:00","2026-04-06 17:02:00",NULL,3,19.86,59.58,DELIVERED
67,338,176,39,20220302,20220303,20220306,NULL,"2022-03-02 13:05:23",0.00,"2022-03-03 15:50:00","2022-03-06 18:09:00",NULL,3,11.70,35.10,DELIVERED
67,340,134,39,20220302,20220305,20220309,NULL,"2022-03-02 13:05:23",0.00,"2022-03-05 15:21:00","2022-03-09 13:20:00",NULL,4,8.44,33.76,DELIVERED
67,341,3041,39,20220302,20220304,20220306,NULL,"2022-03-02 13:05:23",0.00,"2022-03-04 10:12:00","2022-03-06 11:44:00",NULL,3,7.75,23.25,DELIVERED
68,342,3622,200,20250906,20250908,20250912,NULL,"2025-09-06 09:10:41",10.00,"2025-09-08 13:42:00","2025-09-12 17:15:00",NULL,1,3.71,3.71,DELIVERED
68,343,2603,200,20250906,20250907,20250908,NULL,"2025-09-06 09:10:41",10.00,"2025-09-07 14:25:00","2025-09-08 11:45:00",NULL,3,7.53,22.59,DELIVERED
68,344,4606,200,20250906,20250908,20250912,NULL,"2025-09-06 09:10:41",10.00,"2025-09-08 10:44:00","2025-09-12 09:13:00",NULL,1,9.95,9.95,DELIVERED
69,348,4552,40,20251112,20251113,20251115,NULL,"2025-11-12 08:57:38",0.00,"2025-11-13 11:07:00","2025-11-15 13:57:00",NULL,3,5.62,16.86,DELIVERED
69,349,3143,40,20251112,20251115,20251116,NULL,"2025-11-12 08:57:38",0.00,"2025-11-15 11:57:00","2025-11-16 15:34:00",NULL,2,6.06,12.12,DELIVERED
69,350,5131,40,20251112,20251114,20251115,NULL,"2025-11-12 08:57:38",0.00,"2025-11-14 16:22:00","2025-11-15 12:47:00",NULL,4,4.92,19.68,DELIVERED
70,354,1339,143,20240829,20240830,20240901,NULL,"2024-08-29 18:19:00",0.00,"2024-08-30 09:52:00","2024-09-01 17:31:00",NULL,1,13.02,13.02,DELIVERED
70,356,4778,143,20240829,20240901,20240906,NULL,"2024-08-29 18:19:00",0.00,"2024-09-01 16:19:00","2024-09-06 10:51:00",NULL,4,10.92,43.68,DELIVERED
71,361,4649,16,20260415,20260416,20260420,NULL,"2026-04-15 12:59:14",0.00,"2026-04-16 09:44:00","2026-04-20 12:39:00",NULL,4,6.33,25.32,DELIVERED
73,367,3708,248,20231023,20231025,20231027,NULL,"2023-10-23 07:32:31",0.00,"2023-10-25 10:29:00","2023-10-27 15:41:00",NULL,4,29.75,119.00,DELIVERED
73,368,4736,248,20231023,NULL,NULL,20231024,"2023-10-23 07:32:31",0.00,NULL,NULL,"2023-10-24 00:00:00",5,8.76,43.80,CANCELED
73,369,5140,248,20231023,20231025,20231030,NULL,"2023-10-23 07:32:31",0.00,"2023-10-25 13:47:00","2023-10-30 10:37:00",NULL,5,8.34,41.70,DELIVERED
74,375,3170,83,20251005,20251006,20251009,NULL,"2025-10-05 14:17:06",0.00,"2025-10-06 16:52:00","2025-10-09 17:46:00",NULL,2,16.34,32.68,DELIVERED
74,376,3984,83,20251005,20251006,20251010,NULL,"2025-10-05 14:17:06",0.00,"2025-10-06 10:01:00","2025-10-10 12:34:00",NULL,5,6.41,32.05,DELIVERED
74,377,3765,83,20251005,20251008,20251010,NULL,"2025-10-05 14:17:06",0.00,"2025-10-08 16:33:00","2025-10-10 11:36:00",NULL,2,2.36,4.72,DELIVERED
74,379,2999,83,20251005,20251008,20251009,NULL,"2025-10-05 14:17:06",0.00,"2025-10-08 09:54:00","2025-10-09 12:53:13",NULL,1,17.76,17.76,DELIVERED
74,381,4892,83,20251005,20251006,20251009,NULL,"2025-10-05 14:17:06",0.00,"2025-10-06 10:49:00","2025-10-09 13:56:00",NULL,4,15.87,63.48,DELIVERED
75,382,3002,276,20241129,20241130,20241203,NULL,"2024-11-29 09:35:00",0.00,"2024-11-30 15:00:00","2024-12-03 17:13:00",NULL,4,10.34,41.36,DELIVERED
75,383,4808,276,20241129,20241201,20241204,NULL,"2024-11-29 09:35:00",0.00,"2024-12-01 13:01:00","2024-12-04 14:38:00",NULL,4,5.13,20.52,DELIVERED
75,384,1761,276,20241129,20241130,20241201,NULL,"2024-11-29 09:35:00",0.00,"2024-11-30 13:00:00","2024-12-01 11:19:00",NULL,4,5.94,23.76,DELIVERED
76,389,1294,216,20250130,20250202,20250203,NULL,"2025-01-30 15:40:49",0.00,"2025-02-02 14:54:00","2025-02-03 14:05:00",NULL,1,7.32,7.32,DELIVERED
77,391,1245,195,20250401,20250402,20250403,NULL,"2025-04-01 19:23:10",0.00,"2025-04-02 10:27:00","2025-04-03 11:44:55",NULL,3,16.01,48.03,DELIVERED
77,393,2966,195,20250401,20250404,20250409,NULL,"2025-04-01 19:23:10",0.00,"2025-04-04 12:41:00","2025-04-09 11:03:00",NULL,2,17.91,35.82,DELIVERED
78,398,3534,129,20240315,20240317,20240319,NULL,"2024-03-15 07:28:45",0.00,"2024-03-17 14:13:00","2024-03-19 18:05:53",NULL,2,24.43,48.86,DELIVERED
78,401,4646,129,20240315,20240318,20240319,NULL,"2024-03-15 07:28:45",0.00,"2024-03-18 11:19:00","2024-03-19 18:05:53",NULL,4,13.54,54.16,DELIVERED
79,402,5036,156,20260321,20260322,20260325,NULL,"2026-03-21 15:44:59",0.00,"2026-03-22 09:16:00","2026-03-25 16:14:38",NULL,4,19.34,77.36,DELIVERED
79,403,4506,156,20260321,20260324,20260325,NULL,"2026-03-21 15:44:59",0.00,"2026-03-24 08:11:00","2026-03-25 16:14:38",NULL,2,6.11,12.22,DELIVERED
79,408,3078,156,20260321,20260323,20260324,NULL,"2026-03-21 15:44:59",0.00,"2026-03-23 10:05:00","2026-03-24 17:49:00",NULL,4,4.99,19.96,DELIVERED
80,409,1579,186,20260112,20260115,20260118,NULL,"2026-01-12 09:13:44",10.00,"2026-01-15 13:07:00","2026-01-18 09:01:00",NULL,2,6.34,12.68,DELIVERED
80,410,3157,186,20260112,20260114,20260118,NULL,"2026-01-12 09:13:44",10.00,"2026-01-14 17:24:00","2026-01-18 12:31:00",NULL,1,6.81,6.81,DELIVERED
81,412,4986,15,20221007,20221010,20221011,NULL,"2022-10-07 10:07:28",0.00,"2022-10-10 16:40:00","2022-10-11 17:55:33",NULL,3,2.71,8.13,DELIVERED
81,413,2485,15,20221007,20221009,20221010,NULL,"2022-10-07 10:07:28",0.00,"2022-10-09 17:29:00","2022-10-10 16:10:00",NULL,2,24.99,49.98,DELIVERED
81,414,3695,15,20221007,20221010,20221015,NULL,"2022-10-07 10:07:28",0.00,"2022-10-10 15:06:00","2022-10-15 12:17:00",NULL,5,3.20,16.00,DELIVERED
81,415,2461,15,20221007,20221010,20221012,NULL,"2022-10-07 10:07:28",0.00,"2022-10-10 13:42:00","2022-10-12 09:54:00",NULL,4,9.56,38.24,DELIVERED
81,416,1130,15,20221007,20221009,20221011,NULL,"2022-10-07 10:07:28",0.00,"2022-10-09 13:57:00","2022-10-11 17:55:33",NULL,1,9.59,9.59,DELIVERED
82,419,2598,204,20241103,20241104,20241107,NULL,"2024-11-03 09:16:49",0.00,"2024-11-04 17:44:00","2024-11-07 18:31:00",NULL,5,8.61,43.05,DELIVERED
83,426,3606,213,20241111,20241114,20241115,NULL,"2024-11-11 17:06:15",5.00,"2024-11-14 11:16:00","2024-11-15 13:22:00",NULL,2,6.38,12.76,DELIVERED
83,428,3213,213,20241111,NULL,NULL,20241112,"2024-11-11 17:06:15",5.00,NULL,NULL,"2024-11-12 00:00:00",3,2.52,7.56,CANCELED
84,431,910,83,20231213,20231215,20231216,NULL,"2023-12-13 07:51:44",0.00,"2023-12-15 11:41:00","2023-12-16 16:42:40",NULL,4,10.42,41.68,DELIVERED
84,432,3815,83,20231213,20231214,20231216,NULL,"2023-12-13 07:51:44",0.00,"2023-12-14 13:37:00","2023-12-16 16:42:40",NULL,5,12.90,64.50,DELIVERED
84,433,4952,83,20231213,20231216,20231221,NULL,"2023-12-13 07:51:44",0.00,"2023-12-16 13:47:00","2023-12-21 12:27:00",NULL,2,4.61,9.22,DELIVERED
85,439,197,22,20230624,20230627,20230701,NULL,"2023-06-24 15:13:30",0.00,"2023-06-27 12:40:00","2023-07-01 10:31:00",NULL,1,5.91,5.91,DELIVERED
86,442,4039,23,20251002,20251004,20251009,NULL,"2025-10-02 07:22:31",0.00,"2025-10-04 16:14:00","2025-10-09 14:56:00",NULL,4,8.74,34.96,DELIVERED
86,444,1664,23,20251002,20251005,20251009,NULL,"2025-10-02 07:22:31",0.00,"2025-10-05 08:23:00","2025-10-09 16:23:00",NULL,1,8.29,8.29,DELIVERED
86,445,2057,23,20251002,20251005,20251006,NULL,"2025-10-02 07:22:31",0.00,"2025-10-05 16:53:00","2025-10-06 15:10:53",NULL,5,5.27,26.35,DELIVERED
86,446,1972,23,20251002,20251005,20251008,NULL,"2025-10-02 07:22:31",0.00,"2025-10-05 08:26:00","2025-10-08 10:13:00",NULL,2,18.94,37.88,DELIVERED
86,447,5160,23,20251002,20251003,20251006,NULL,"2025-10-02 07:22:31",0.00,"2025-10-03 15:17:00","2025-10-06 15:10:53",NULL,3,2.70,8.10,DELIVERED
87,448,1273,161,20250301,20250304,20250305,NULL,"2025-03-01 18:45:15",0.00,"2025-03-04 13:19:00","2025-03-05 10:19:04",NULL,3,7.21,21.63,DELIVERED
87,449,1304,161,20250301,NULL,NULL,20250303,"2025-03-01 18:45:15",0.00,NULL,NULL,"2025-03-03 00:00:00",5,13.55,67.75,CANCELED
88,452,5033,210,20260303,20260305,20260310,NULL,"2026-03-03 12:24:09",0.00,"2026-03-05 16:47:00","2026-03-10 14:17:00",NULL,5,15.41,77.05,DELIVERED
89,456,5321,275,20230113,20230114,20230117,NULL,"2023-01-13 09:21:25",0.00,"2023-01-14 09:23:00","2023-01-17 13:04:00",NULL,2,10.57,21.14,DELIVERED
89,460,3159,275,20230113,20230115,20230116,NULL,"2023-01-13 09:21:25",0.00,"2023-01-15 10:02:00","2023-01-16 15:53:00",NULL,2,8.11,16.22,DELIVERED
89,461,1150,275,20230113,20230114,20230117,NULL,"2023-01-13 09:21:25",0.00,"2023-01-14 14:41:00","2023-01-17 13:08:00",NULL,2,13.15,26.30,DELIVERED
91,467,4739,27,20240515,20240516,20240521,NULL,"2024-05-15 16:36:12",5.00,"2024-05-16 13:47:00","2024-05-21 13:41:00",NULL,3,5.60,16.80,DELIVERED
92,468,1330,103,20230909,20230911,20230916,NULL,"2023-09-09 16:20:49",0.00,"2023-09-11 11:41:00","2023-09-16 12:48:00",NULL,5,4.96,24.80,DELIVERED
92,470,5267,103,20230909,20230910,20230911,NULL,"2023-09-09 16:20:49",0.00,"2023-09-10 09:39:00","2023-09-11 16:55:00",NULL,1,6.86,6.86,DELIVERED
93,472,4365,117,20260314,20260315,20260319,NULL,"2026-03-14 11:19:13",0.00,"2026-03-15 11:35:00","2026-03-19 09:38:00",NULL,4,7.29,29.16,DELIVERED
93,475,1703,117,20260314,20260315,20260320,NULL,"2026-03-14 11:19:13",0.00,"2026-03-15 13:06:00","2026-03-20 16:39:00",NULL,2,21.34,42.68,DELIVERED
93,478,3163,117,20260314,20260317,20260318,NULL,"2026-03-14 11:19:13",0.00,"2026-03-17 17:46:00","2026-03-18 16:13:47",NULL,2,9.70,19.40,DELIVERED
93,479,82,117,20260314,20260315,20260318,NULL,"2026-03-14 11:19:13",0.00,"2026-03-15 17:34:00","2026-03-18 18:54:00",NULL,5,4.60,23.00,DELIVERED
94,480,3009,276,20250420,20250421,20250423,NULL,"2025-04-20 10:55:22",0.00,"2025-04-21 11:50:00","2025-04-23 10:05:00",NULL,2,30.75,61.50,DELIVERED
95,485,4348,292,20250203,20250206,20250209,NULL,"2025-02-03 15:13:32",0.00,"2025-02-06 08:20:00","2025-02-09 14:37:00",NULL,4,17.27,69.08,DELIVERED
95,488,3264,292,20250203,20250206,20250210,NULL,"2025-02-03 15:13:32",0.00,"2025-02-06 10:20:00","2025-02-10 17:25:00",NULL,4,3.83,15.32,DELIVERED
96,489,1647,66,20230309,20230312,20230315,NULL,"2023-03-09 15:49:19",0.00,"2023-03-12 11:39:00","2023-03-15 10:59:00",NULL,3,13.54,40.62,DELIVERED
96,490,942,66,20230309,20230310,20230311,NULL,"2023-03-09 15:49:19",0.00,"2023-03-10 11:58:00","2023-03-11 16:34:00",NULL,3,7.97,23.91,DELIVERED
96,492,2508,66,20230309,20230311,20230312,NULL,"2023-03-09 15:49:19",0.00,"2023-03-11 12:41:00","2023-03-12 11:48:53",NULL,4,6.51,26.04,DELIVERED
96,495,2226,66,20230309,20230310,20230313,NULL,"2023-03-09 15:49:19",0.00,"2023-03-10 10:08:00","2023-03-13 09:55:00",NULL,5,8.57,42.85,DELIVERED
96,496,1661,66,20230309,20230312,20230315,NULL,"2023-03-09 15:49:19",0.00,"2023-03-12 12:15:00","2023-03-15 09:41:00",NULL,2,12.20,24.40,DELIVERED
97,498,498,87,20260219,NULL,NULL,20260219,"2026-02-19 18:53:49",0.00,NULL,NULL,"2026-02-19 00:00:00",2,1.92,3.84,CANCELED
97,499,4403,87,20260219,20260222,20260227,NULL,"2026-02-19 18:53:49",0.00,"2026-02-22 14:51:00","2026-02-27 13:35:00",NULL,5,12.93,64.65,DELIVERED
97,500,4674,87,20260219,20260221,20260223,NULL,"2026-02-19 18:53:49",0.00,"2026-02-21 14:23:00","2026-02-23 09:04:00",NULL,1,9.10,9.10,DELIVERED
98,504,1507,147,20220521,NULL,NULL,20220522,"2022-05-21 18:44:13",0.00,NULL,NULL,"2022-05-22 00:00:00",1,2.91,2.91,CANCELED
98,505,3659,147,20220521,20220522,20220525,NULL,"2022-05-21 18:44:13",0.00,"2022-05-22 10:21:00","2022-05-25 09:20:00",NULL,3,27.12,81.36,DELIVERED
98,506,4450,147,20220521,20220523,20220527,NULL,"2022-05-21 18:44:13",0.00,"2022-05-23 12:10:00","2022-05-27 14:18:00",NULL,4,9.02,36.08,DELIVERED
99,507,1821,276,20241130,20241202,20241207,NULL,"2024-11-30 04:34:57",0.00,"2024-12-02 10:55:00","2024-12-07 18:08:00",NULL,4,6.68,26.72,DELIVERED
99,509,2475,276,20241130,20241201,20241205,NULL,"2024-11-30 04:34:57",0.00,"2024-12-01 08:37:00","2024-12-05 18:38:00",NULL,1,19.61,19.61,DELIVERED
100,514,4699,108,20260324,20260327,20260328,NULL,"2026-03-24 15:25:30",0.00,"2026-03-27 16:36:00","2026-03-28 12:01:00",NULL,5,7.04,35.20,DELIVERED
100,515,3638,108,20260324,20260327,20260328,NULL,"2026-03-24 15:25:30",0.00,"2026-03-27 08:00:00","2026-03-28 16:22:10",NULL,1,7.24,7.24,DELIVERED
100,517,2860,108,20260324,20260325,20260327,NULL,"2026-03-24 15:25:30",0.00,"2026-03-25 11:10:00","2026-03-27 17:49:00",NULL,2,3.76,7.52,DELIVERED
100,518,1338,108,20260324,NULL,NULL,20260324,"2026-03-24 15:25:30",0.00,NULL,NULL,"2026-03-24 00:00:00",3,19.25,57.75,CANCELED
101,519,5154,176,20260312,20260314,20260319,NULL,"2026-03-12 19:52:31",0.00,"2026-03-14 17:07:00","2026-03-19 15:59:00",NULL,4,12.66,50.64,DELIVERED
101,521,2213,176,20260312,20260315,20260320,NULL,"2026-03-12 19:52:31",0.00,"2026-03-15 17:43:00","2026-03-20 16:32:00",NULL,2,29.30,58.60,DELIVERED
101,523,4017,176,20260312,20260315,20260320,NULL,"2026-03-12 19:52:31",0.00,"2026-03-15 08:24:00","2026-03-20 17:58:00",NULL,5,17.68,88.40,DELIVERED
101,524,3787,176,20260312,20260315,20260318,NULL,"2026-03-12 19:52:31",0.00,"2026-03-15 11:55:00","2026-03-18 13:43:00",NULL,4,8.25,33.00,DELIVERED
102,526,3568,200,20260330,20260331,20260401,NULL,"2026-03-30 14:24:34",0.00,"2026-03-31 16:42:00","2026-04-01 17:13:00",NULL,4,11.21,44.84,DELIVERED
102,527,1117,200,20260330,20260401,20260405,NULL,"2026-03-30 14:24:34",0.00,"2026-04-01 13:04:00","2026-04-05 15:13:00",NULL,2,4.30,8.60,DELIVERED
102,530,560,200,20260330,20260402,20260404,NULL,"2026-03-30 14:24:34",0.00,"2026-04-02 13:27:00","2026-04-04 16:14:00",NULL,2,8.12,16.24,DELIVERED
102,531,5192,200,20260330,20260331,20260403,NULL,"2026-03-30 14:24:34",0.00,"2026-03-31 08:33:00","2026-04-03 15:30:00",NULL,5,2.85,14.25,DELIVERED
103,534,1032,159,20250117,20250118,20250122,NULL,"2025-01-17 07:58:18",0.00,"2025-01-18 13:08:00","2025-01-22 18:20:00",NULL,2,10.08,20.16,DELIVERED
103,536,409,159,20250117,20250119,20250121,NULL,"2025-01-17 07:58:18",0.00,"2025-01-19 08:48:00","2025-01-21 11:25:38",NULL,4,21.26,85.04,DELIVERED
104,538,5052,249,20241030,20241031,20241103,NULL,"2024-10-30 08:15:01",0.00,"2024-10-31 17:07:00","2024-11-03 18:47:38",NULL,2,14.38,28.76,DELIVERED
104,539,1330,249,20241030,20241031,20241104,NULL,"2024-10-30 08:15:01",0.00,"2024-10-31 15:11:00","2024-11-04 17:29:00",NULL,2,5.26,10.52,DELIVERED
104,541,1848,249,20241030,20241031,20241105,NULL,"2024-10-30 08:15:01",0.00,"2024-10-31 10:23:00","2024-11-05 10:29:00",NULL,2,3.54,7.08,DELIVERED
104,542,621,249,20241030,NULL,NULL,20241101,"2024-10-30 08:15:01",0.00,NULL,NULL,"2024-11-01 00:00:00",5,8.32,41.60,CANCELED
105,544,2691,94,20241103,20241106,20241108,NULL,"2024-11-03 19:24:14",0.00,"2024-11-06 11:35:00","2024-11-08 18:47:00",NULL,1,15.27,15.27,DELIVERED
105,545,2234,94,20241103,20241104,20241109,NULL,"2024-11-03 19:24:14",0.00,"2024-11-04 09:32:00","2024-11-09 10:06:00",NULL,2,10.47,20.94,DELIVERED
105,547,3001,94,20241103,20241105,20241109,NULL,"2024-11-03 19:24:14",0.00,"2024-11-05 13:35:00","2024-11-09 13:15:00",NULL,3,5.37,16.11,DELIVERED
106,549,5211,37,20221217,20221220,20221221,NULL,"2022-12-17 14:01:52",0.00,"2022-12-20 12:35:00","2022-12-21 13:43:27",NULL,3,7.91,23.73,DELIVERED
106,550,689,37,20221217,20221218,20221220,NULL,"2022-12-17 14:01:52",0.00,"2022-12-18 14:38:00","2022-12-20 11:04:00",NULL,4,3.41,13.64,DELIVERED
106,554,2687,37,20221217,20221219,20221223,NULL,"2022-12-17 14:01:52",0.00,"2022-12-19 08:14:00","2022-12-23 18:13:00",NULL,4,3.07,12.28,DELIVERED
106,555,206,37,20221217,NULL,NULL,20221217,"2022-12-17 14:01:52",0.00,NULL,NULL,"2022-12-17 00:00:00",1,10.15,10.15,CANCELED
106,556,1728,37,20221217,20221218,20221223,NULL,"2022-12-17 14:01:52",0.00,"2022-12-18 09:55:00","2022-12-23 11:36:00",NULL,3,4.41,13.23,DELIVERED
107,557,5285,294,20250621,NULL,NULL,20250623,"2025-06-21 16:34:54",0.00,NULL,NULL,"2025-06-23 00:00:00",3,5.16,15.48,CANCELED
107,560,3892,294,20250621,20250623,20250624,NULL,"2025-06-21 16:34:54",0.00,"2025-06-23 17:36:00","2025-06-24 12:54:00",NULL,5,12.16,60.80,DELIVERED
107,561,2829,294,20250621,20250623,20250625,NULL,"2025-06-21 16:34:54",0.00,"2025-06-23 12:45:00","2025-06-25 16:01:36",NULL,3,2.75,8.25,DELIVERED
109,565,2692,61,20250417,20250418,20250423,NULL,"2025-04-17 06:40:37",5.00,"2025-04-18 17:26:00","2025-04-23 12:34:00",NULL,4,8.19,32.76,DELIVERED
110,566,3804,150,20260219,20260220,20260225,NULL,"2026-02-19 16:50:20",0.00,"2026-02-20 09:51:00","2026-02-25 17:43:00",NULL,2,11.59,23.18,DELIVERED
110,567,733,150,20260219,20260222,20260223,NULL,"2026-02-19 16:50:20",0.00,"2026-02-22 08:00:00","2026-02-23 18:32:00",NULL,5,8.73,43.65,DELIVERED
110,569,5143,150,20260219,20260221,20260222,NULL,"2026-02-19 16:50:20",0.00,"2026-02-21 17:20:00","2026-02-22 11:24:50",NULL,5,7.34,36.70,DELIVERED
111,570,4973,212,20230118,20230121,20230125,NULL,"2023-01-18 18:31:13",0.00,"2023-01-21 08:20:00","2023-01-25 15:15:00",NULL,5,15.99,79.95,DELIVERED
111,572,1333,212,20230118,20230121,20230123,NULL,"2023-01-18 18:31:13",0.00,"2023-01-21 15:03:00","2023-01-23 18:23:00",NULL,3,2.53,7.59,DELIVERED
111,573,123,212,20230118,NULL,NULL,20230119,"2023-01-18 18:31:13",0.00,NULL,NULL,"2023-01-19 00:00:00",4,15.00,60.00,CANCELED
112,575,4686,283,20201002,NULL,NULL,20201002,"2020-10-02 11:09:14",5.00,NULL,NULL,"2020-10-02 00:00:00",2,11.84,23.68,CANCELED
112,576,2684,283,20201002,20201004,20201008,NULL,"2020-10-02 11:09:14",5.00,"2020-10-04 17:39:00","2020-10-08 12:57:00",NULL,2,12.06,24.12,DELIVERED
112,577,4860,283,20201002,20201005,20201007,NULL,"2020-10-02 11:09:14",5.00,"2020-10-05 14:26:00","2020-10-07 11:42:00",NULL,1,5.86,5.86,DELIVERED
113,578,5286,142,20240311,20240312,20240316,NULL,"2024-03-11 09:43:43",5.00,"2024-03-12 12:29:00","2024-03-16 09:32:00",NULL,5,9.43,47.15,DELIVERED
114,579,2832,16,20260413,20260416,20260419,NULL,"2026-04-13 10:05:09",0.00,"2026-04-16 12:57:00","2026-04-19 13:11:00",NULL,2,14.83,29.66,DELIVERED
114,580,2005,16,20260413,20260416,20260419,NULL,"2026-04-13 10:05:09",0.00,"2026-04-16 15:03:00","2026-04-19 09:13:00",NULL,2,13.06,26.12,DELIVERED
114,586,4579,16,20260413,20260414,20260417,NULL,"2026-04-13 10:05:09",0.00,"2026-04-14 13:54:00","2026-04-17 18:15:00",NULL,2,10.03,20.06,DELIVERED
115,588,1276,106,20240814,NULL,NULL,20240814,"2024-08-14 11:08:15",0.00,NULL,NULL,"2024-08-14 00:00:00",5,10.53,52.65,CANCELED
115,589,5150,106,20240814,20240816,20240817,NULL,"2024-08-14 11:08:15",0.00,"2024-08-16 14:53:00","2024-08-17 14:54:00",NULL,1,5.08,5.08,DELIVERED
115,590,488,106,20240814,20240816,20240819,NULL,"2024-08-14 11:08:15",0.00,"2024-08-16 08:21:00","2024-08-19 16:32:00",NULL,3,1.86,5.58,DELIVERED
116,595,2680,4,20230223,20230226,20230227,NULL,"2023-02-23 09:21:50",10.00,"2023-02-26 10:36:00","2023-02-27 13:16:00",NULL,2,3.32,6.64,DELIVERED
116,596,2192,4,20230223,20230226,20230227,NULL,"2023-02-23 09:21:50",10.00,"2023-02-26 09:47:00","2023-02-27 15:40:00",NULL,1,11.99,11.99,DELIVERED
116,597,2633,4,20230223,NULL,NULL,20230225,"2023-02-23 09:21:50",10.00,NULL,NULL,"2023-02-25 00:00:00",3,8.00,24.00,CANCELED
117,598,2755,85,20251027,20251030,20251104,NULL,"2025-10-27 12:51:29",0.00,"2025-10-30 17:42:00","2025-11-04 17:57:00",NULL,1,12.88,12.88,DELIVERED
