product_key,product_id,product_sku,product_name,product_type,brand_name,subcategory_id,category,subcategory,unit_size,price,stock_quantity,is_active,date_created,date_inactive
150,8069,I4D7ELS1AGW5,"VitaVerde Cream Cheese","Cream Cheese",VitaVerde,1,"Food and Beverages",Dairy,"16 oz",3.29,136,1,2019-01-13,NULL
151,9520,B6AO3MW3XG8U,"PureHarvest Pork Ribs","Pork Ribs",PureHarvest,5,"Food and Beverages",Meat,"2 lb",4.48,102,1,2019-01-14,NULL
152,4265,HQU2V3259BY7,"PureFin Naturals Live Plants","Live Plants","PureFin Naturals",33,"Pet Care Products",Fish,"6 ct",15.90,262,1,2019-01-14,NULL
153,8650,UKOG61KOLL9F,"HorizonBlue Distilled Water","Distilled Water",HorizonBlue,12,"Food and Beverages",Water,"1 L",3.48,174,1,2019-01-14,NULL
154,2335,Z0PSU7L9OEE7,"Auralift Pets Flea and Tick Drops","Flea and Tick Drops","Auralift Pets",31,"Pet Care Products",Cats,"6 ct",13.21,250,1,2019-01-14,NULL
155,9824,0PNBY3PIFAJ4,"Lunafresh Vanilla Extract","Vanilla Extract",Lunafresh,7,"Food and Beverages",Pantry,"2 oz",3.52,263,1,2019-01-15,NULL
156,6945,39UPFXJQHBRN,"BrightBerry Mango Juice","Mango Juice",BrightBerry,9,"Food and Beverages",Juice,"12 oz",6.38,218,1,2019-01-15,NULL
157,3993,5ZG9Q10E21VD,"AureMist Natural Deodorant","Natural Deodorant",AureMist,17,"Personal Care and Beauty",Deodorant,"2 oz",8.44,61,1,2019-01-15,NULL
158,1639,DFGFPBJ81SU7,"Lunafresh Baby Baby Vitamins","Baby Vitamins","Lunafresh Baby",40,"Baby and Childcare","Health & Wellnes","2 oz",11.45,238,1,2019-01-15,NULL
159,969,FAJHNACFV66A,"NaturaPress Paper Towels","Paper Towels",NaturaPress,20,"Household Goods and Cleaning Products","Paper Products","12 roll",18.72,44,1,2019-01-15,NULL
160,744,PPBFPEH32LPS,"VitaVerde Birds Bird Seed Mix","Bird Seed Mix","VitaVerde Birds",32,"Pet Care Products",Birds,"5 lb",14.84,288,1,2019-01-15,NULL
161,6925,406289V4EMDX,"GoldenVale Health Acetaminophen Tablets","Acetaminophen Tablets","GoldenVale Health",28,"Health and Wellness Products","Pain Relief","24 ct",16.87,79,1,2019-01-16,NULL
162,9020,475YLZ3V7A7B,"Tmart Lavendar Gel Cone Air Freshener","Lavendar Gel Cone Air Freshener",Tmart,24,"Household Goods and Cleaning Products","Air Fresheners","6 oz",5.94,88,1,2019-01-17,NULL
163,9917,FBSFQ7SF7HO1,"Crescent Grove Salmon Fillets","Salmon Fillets","Crescent Grove",5,"Food and Beverages",Meat,"16 oz",4.54,42,1,2019-01-17,NULL
164,2852,K61KIFL4XO5T,"FinBloom Aquarium Gravel","Aquarium Gravel",FinBloom,33,"Pet Care Products",Fish,"5 lb",31.02,242,1,2019-01-17,NULL
165,377,MP9OCJIJQPBE,"Lunafresh Yard Waste Bags","Yard Waste Bags",Lunafresh,21,"Household Goods and Cleaning Products","Trash Bags","10 ct",7.16,85,1,2019-01-17,NULL
166,9231,O1CIV6T4KR1X,"PureHarvest Pita Bread","Pita Bread",PureHarvest,2,"Food and Beverages","Baked Goods","6 ct",6.11,181,1,2019-01-17,NULL
167,6872,VIUDEEH9GSFI,"PureRelief Acetaminophen Tablets","Acetaminophen Tablets",PureRelief,28,"Health and Wellness Products","Pain Relief","100 ct",7.80,202,1,2019-01-17,NULL
168,3309,XQUVYSUX3N1L,"Lunafresh Vitamin D","Vitamin D",Lunafresh,25,"Health and Wellness Products","Vitamins and Supplements","60 ct",6.57,235,1,2019-01-17,NULL
169,7926,PA83S64HZ0XH,"SunVale Meats Deli Ham","Deli Ham","SunVale Meats",5,"Food and Beverages",Meat,"16 oz",4.27,165,1,2019-01-18,NULL
170,9781,WS9EW8F7SZ6M,"VitaVerde Beef Steaks","Beef Steaks",VitaVerde,5,"Food and Beverages",Meat,"2 lb",7.42,58,1,2019-01-18,NULL
171,9830,CVZ5EMUUPK0B,"GoldenVale Farms Buttermilk",Buttermilk,"GoldenVale Farms",1,"Food and Beverages",Dairy,"1 qt",8.86,99,1,2019-01-19,NULL
172,6102,9YPS0UCUMKMC,"EverWell Baby Newborn Diapers","Newborn Diapers","EverWell Baby",36,"Baby and Childcare","Diapers and Wipes","40 ct",29.14,127,1,2019-01-20,NULL
173,7771,BGTJ6KIY6N12,"Aurora Fields Popcorn",Popcorn,"Aurora Fields",3,"Food and Beverages",Snacks,"4 oz",2.27,203,1,2019-01-20,NULL
174,9218,9NJ9U6FJGZHW,"Aurora Fields Garlic Powder","Garlic Powder","Aurora Fields",7,"Food and Beverages",Pantry,"11 oz",5.84,135,1,2019-01-21,NULL
175,5944,HKZQI8QESP7C,"ClearBreathe Multi-Symptom Cold Relief","Multi-Symptom Cold Relief",ClearBreathe,27,"Health and Wellness Products","Cold and Flu","24 ct",3.29,261,1,2019-01-21,NULL
176,6264,HY4OB3IF224G,"BloomThera Body Wash","Body Wash",BloomThera,14,"Personal Care and Beauty","Bath and Body","24 oz",12.05,65,1,2019-01-21,NULL
177,4111,1CRNYEXWCNI3,"GoldenVale Infant Stacking Rings","Stacking Rings","GoldenVale Infant",38,"Baby and Childcare",Toys,Small,14.37,246,1,2019-01-22,NULL
178,9861,QWKKTWQNOPXR,"Crescent Grove Granola Bars","Granola Bars","Crescent Grove",6,"Food and Beverages","Breakfast and Cereal","4 ct",5.78,104,1,2019-01-22,NULL
179,8537,04IDYWKUCB9G,"GoldenVale Beef Broth","Beef Broth",GoldenVale,7,"Food and Beverages",Pantry,"32 oz",4.13,252,1,2019-01-23,NULL
180,1552,DTFB3WJO74QH,"SunVale Naturals Fish Oil","Fish Oil","SunVale Naturals",25,"Health and Wellness Products","Vitamins and Supplements","120 ct",12.53,172,1,2019-01-23,NULL
181,1616,OLBS5BENTWEL,"EverWell Aviary Bird Seed Mix","Bird Seed Mix","EverWell Aviary",32,"Pet Care Products",Birds,"10 lb",21.86,289,1,2019-01-23,NULL
182,5225,38O67MS9PO51,"Crescent Grove Multivitamin",Multivitamin,"Crescent Grove",25,"Health and Wellness Products","Vitamins and Supplements","120 ct",18.69,127,1,2019-01-24,NULL
183,5736,8GWKM77EIEA3,"TrueVale Shampoo",Shampoo,TrueVale,13,"Personal Care and Beauty","Hair Care","16 oz",11.18,285,1,2019-01-24,NULL
184,3874,8N6DK78IVIG2,"Freshora Drain Cleaner","Drain Cleaner",Freshora,18,"Household Goods and Cleaning Products","Cleaning Supplies","32 oz",13.84,211,1,2019-01-24,NULL
185,8799,N5OLEFNHQLYN,"Lunaris Tea Co. Iced Tea Mix","Iced Tea Mix","Lunaris Tea Co.",11,"Food and Beverages",Tea,"6 ct",5.84,263,1,2019-01-24,NULL
186,775,0VLUDH1HAQWJ,"VitaVerde Infant Baby Powder","Baby Powder","VitaVerde Infant",39,"Baby and Childcare","Bathing and Skin Care","10 oz",26.10,279,1,2019-01-25,NULL
187,3046,5QWJ49U1PDXO,"EverLush Conditioner",Conditioner,EverLush,13,"Personal Care and Beauty","Hair Care","10 oz",6.16,189,1,2019-01-25,NULL
188,9772,KSPJ5Z5MMCXT,"Crescent Grove Dry Roasted Peanuts","Dry Roasted Peanuts","Crescent Grove",3,"Food and Beverages",Snacks,"30 oz",5.90,130,1,2019-01-25,NULL
189,7425,N2BXH543N0QW,"VitaVerde Multivitamin",Multivitamin,VitaVerde,25,"Health and Wellness Products","Vitamins and Supplements","60 ct",5.47,293,1,2019-01-25,NULL
190,2713,0WMAP3DVXMW8,"GoldenVale Laundry Pods","Laundry Pods",GoldenVale,19,"Household Goods and Cleaning Products",Laundry,"20 ct",6.15,293,1,2019-01-26,NULL
191,531,I4LM7WWE55K8,"PureHarvest Flour",Flour,PureHarvest,7,"Food and Beverages",Pantry,"5 lb",8.49,172,1,2019-01-26,NULL
192,3721,JVO1ICRNCBM0,"BrightBerry Baby Swiss Cheese","Baby Swiss Cheese",BrightBerry,1,"Food and Beverages",Dairy,"16 oz",2.89,105,1,2019-01-26,NULL
193,868,UO0MFNRC4EXI,"PureScent Naturals Spray Deodorant","Spray Deodorant","PureScent Naturals",17,"Personal Care and Beauty",Deodorant,"3 oz",6.19,246,1,2019-01-26,NULL
194,9326,5NVH4TU9DVFO,"Tmart Beef Broth","Beef Broth",Tmart,7,"Food and Beverages",Pantry,"32 oz",3.85,293,1,2019-01-27,NULL
195,1662,9VOOHANMYTL1,"Crescent Grove Yard Waste Bags","Yard Waste Bags","Crescent Grove",21,"Household Goods and Cleaning Products","Trash Bags","20 ct",5.94,62,1,2019-01-27,NULL
196,6702,DF1RAOLBHM1A,"EverWell Baby Toddler Apple Juice","Toddler Apple Juice","EverWell Baby",35,"Baby and Childcare",Beverages,"6 ct",26.38,21,1,2019-01-27,NULL
197,2795,O5QUED6MUUA1,"PureHaven Bar Soap","Bar Soap",PureHaven,14,"Personal Care and Beauty","Bath and Body","12 ct",6.55,86,1,2019-01-27,NULL
198,7527,PAVNEZ1NA3ER,"NaturaPress Shrimp",Shrimp,NaturaPress,5,"Food and Beverages",Meat,"1 lb",5.07,44,1,2019-01-27,NULL
199,6317,YUUHDHLJD4JT,"BrightNest Aluminum Foil","Aluminum Foil",BrightNest,22,"Household Goods and Cleaning Products","Food Storages and Wraps","150 ft",14.51,20,1,2019-01-27,NULL
200,5963,UBRZMIF8O7F6,"NaturaPress Tots Toddler Milk Drink","Toddler Milk Drink","NaturaPress Tots",35,"Baby and Childcare",Beverages,"19 oz",11.47,43,1,2019-01-28,NULL
201,5839,XPLZRV1D7JAA,"Aurora Fields Iodized Salt","Iodized Salt","Aurora Fields",7,"Food and Beverages",Pantry,"16 oz",2.97,198,1,2019-01-28,NULL
202,525,4JG5DRMHBDBP,"BrightNest Baby Infant Formula Powder","Infant Formula Powder","BrightNest Baby",34,"Baby and Childcare","Food and Formula","19 oz",7.02,241,1,2019-01-29,NULL
203,6334,Q5E1LXGVS2HI,"Lunelle Essence Bath Salt","Bath Salt","Lunelle Essence",14,"Personal Care and Beauty","Bath and Body","16 oz",5.66,113,1,2019-01-29,NULL
204,8325,SUUA58RNXZWO,"Lunafresh Lettuce",Lettuce,Lunafresh,4,"Food and Beverages",Produce,"2 ct",7.94,257,1,2019-01-29,NULL
205,4338,1V468LD8UJ5G,"Zenvive Deodorant Wipes","Deodorant Wipes",Zenvive,17,"Personal Care and Beauty",Deodorant,"30 ct",8.40,198,1,2019-01-30,NULL
206,1366,B5A1OL1W9W0U,"NaturaPress Topical Pain Relief Cream","Topical Pain Relief Cream",NaturaPress,28,"Health and Wellness Products","Pain Relief","2 oz",9.56,53,1,2019-01-30,NULL
207,414,C22ACB7SQHRO,"Lunafresh Baby Baby Powder","Baby Powder","Lunafresh Baby",39,"Baby and Childcare","Bathing and Skin Care","10 oz",21.03,22,1,2019-01-30,NULL
208,1837,IT414IOJ1XG3,"ComfortCure Kids Baby Oral Care","Baby Oral Care","ComfortCure Kids",40,"Baby and Childcare","Health & Wellnes","2 oz",23.99,126,1,2019-01-30,NULL
209,3424,S5VLRNROB4BO,"Tmart Mixed Berry Juice","Mixed Berry Juice",Tmart,9,"Food and Beverages",Juice,"32 oz",8.60,63,1,2019-01-30,NULL
210,26,3UAHFU8JDJWW,"PureRelief Arthritis Relief Tablets","Arthritis Relief Tablets",PureRelief,28,"Health and Wellness Products","Pain Relief","50 ct",15.02,41,1,2019-01-31,NULL
211,2605,BTZN2H8LEH1K,"VitaVerde Pets Litter Box Filler","Litter Box Filler","VitaVerde Pets",31,"Pet Care Products",Cats,"20 lb",31.23,200,1,2019-01-31,NULL
212,7744,3G4J2CKYX6MS,"BrightBerry Granola",Granola,BrightBerry,6,"Food and Beverages","Breakfast and Cereal","16 oz",5.83,291,1,2019-02-01,NULL
213,3283,54AMV4ZJI3EX,"Tmart Baguettes",Baguettes,Tmart,2,"Food and Beverages","Baked Goods","16 oz",8.34,208,1,2019-02-01,NULL
214,7974,9GK1N03JIELL,"BrightBerry Plain Yogurt","Plain Yogurt",BrightBerry,1,"Food and Beverages",Dairy,"16 oz",6.98,165,1,2019-02-01,NULL
215,4418,9X0OY1T1EL39,"Tmart Ocean Breeze Gel Cone Air Freshener","Ocean Breeze Gel Cone Air Freshener",Tmart,24,"Household Goods and Cleaning Products","Air Fresheners","6 oz",16.41,261,1,2019-02-01,NULL
216,4884,DQAYP1QUJSXA,"Crescent Grove Celery",Celery,"Crescent Grove",4,"Food and Beverages",Produce,"1 ct",4.09,213,1,2019-02-01,NULL
217,3957,HY83EHMYVCYB,"SunVale Kitchen Crispy Rice Cereal","Crispy Rice Cereal","SunVale Kitchen",6,"Food and Beverages","Breakfast and Cereal","12 oz",2.47,243,1,2019-02-01,NULL
218,8476,MO4KO59RND4S,"Tmart Sausages",Sausages,Tmart,5,"Food and Beverages",Meat,"16 oz",4.56,213,1,2019-02-01,NULL
219,9984,N02YRFTG07RJ,"PureHarvest Olive Oil","Olive Oil",PureHarvest,7,"Food and Beverages",Pantry,"16 oz",4.03,207,1,2019-02-01,NULL
220,3937,IMKDXCDA4KTF,"Serenique Botanicals Hand Wipes","Hand Wipes","Serenique Botanicals",14,"Personal Care and Beauty","Bath and Body","20 ct",8.68,273,1,2019-02-02,NULL
221,4608,J6GTF7C39I0I,"PureNourish Newborn Diapers","Newborn Diapers",PureNourish,36,"Baby and Childcare","Diapers and Wipes","80 ct",16.39,22,1,2019-02-02,NULL
222,6863,QY87GLKXGTGO,"NaturaSoothe Bath Salt","Bath Salt",NaturaSoothe,14,"Personal Care and Beauty","Bath and Body","16 oz",5.73,47,1,2019-02-02,NULL
223,2503,T01TX8D4WXMA,"TrueVale Hair Serum","Hair Serum",TrueVale,13,"Personal Care and Beauty","Hair Care","4 oz",10.74,97,1,2019-02-02,NULL
224,1779,2JDRA41PDUBL,"Crescent Bloom Hand Soap","Hand Soap","Crescent Bloom",14,"Personal Care and Beauty","Bath and Body","8 oz",6.19,217,1,2019-02-03,NULL
225,9442,MIZS8VMRYHRL,"Tmart Electrolyte Water","Electrolyte Water",Tmart,12,"Food and Beverages",Water,"16 oz",5.59,257,1,2019-02-03,NULL
226,7883,R6DFBMMGZYOW,"PurePeak Coffee Cold Brew Concentrate","Cold Brew Concentrate","PurePeak Coffee",10,"Food and Beverages",Coffee,"12 oz",3.90,289,1,2019-02-03,NULL
227,5674,RU3DWM0CILV1,"BrightBerry Guava Juice","Guava Juice",BrightBerry,9,"Food and Beverages",Juice,"32 oz",6.18,275,1,2019-02-03,NULL
228,9793,1QK5H6Z4X5NY,"SunVale Kitchen Avocado Oil","Avocado Oil","SunVale Kitchen",7,"Food and Beverages",Pantry,"48 oz",9.08,284,1,2019-02-04,NULL
229,7897,83TE01JJ0PZN,"EverBloom Foods Corn Flakes","Corn Flakes","EverBloom Foods",6,"Food and Beverages","Breakfast and Cereal","14 oz",3.87,22,1,2019-02-04,NULL
230,8226,CTW48P4W2ZO6,"NaturaBean Iced Coffee","Iced Coffee",NaturaBean,10,"Food and Beverages",Coffee,"12 oz",4.64,122,1,2019-02-04,NULL
231,703,GNMSQIKCQ7CS,"SunVale Farms Cucumbers",Cucumbers,"SunVale Farms",4,"Food and Beverages",Produce,"1 ct",7.82,21,1,2019-02-04,NULL
232,8742,H9E4H9XO8HRD,"Nuvéra Sunscreen",Sunscreen,Nuvéra,15,"Personal Care and Beauty","Skin Care","8 oz",11.84,117,1,2019-02-04,NULL
233,1289,QXPN1XLRF4Z2,"EverSip Orange Juice","Orange Juice",EverSip,9,"Food and Beverages",Juice,"64 oz",2.35,188,1,2019-02-04,NULL
234,3755,T4GRCBSTJLNI,"VitaVerde Infant Humidifier Refills","Humidifier Refills","VitaVerde Infant",40,"Baby and Childcare","Health & Wellnes","6 ct",26.63,259,1,2019-02-04,NULL
235,2176,RC5PL9NFQPCA,"NaturaPress Tots Sensitive Wipes","Sensitive Wipes","NaturaPress Tots",36,"Baby and Childcare","Diapers and Wipes","56 ct",21.63,95,1,2019-02-05,NULL
236,8714,ZGQ0TAXVGQ00,"GoldenVale Raspberries",Raspberries,GoldenVale,4,"Food and Beverages",Produce,"12 oz",2.94,245,1,2019-02-05,NULL
237,500,7PJNQDHD89FK,"PureSilque Night Cream","Night Cream",PureSilque,15,"Personal Care and Beauty","Skin Care","2 oz",10.07,165,1,2019-02-06,NULL
238,2920,IBB4B9K4RTDK,"Tmart Beef Steaks","Beef Steaks",Tmart,5,"Food and Beverages",Meat,"2 lb",4.53,124,1,2019-02-06,NULL
239,8682,JEBZR85WX7V5,"GoldenVale Farms Sausages",Sausages,"GoldenVale Farms",5,"Food and Beverages",Meat,"16 oz",4.34,255,1,2019-02-06,NULL
240,9393,KWDROK3JI9GA,"SunVale Meats Hot Dogs","Hot Dogs","SunVale Meats",5,"Food and Beverages",Meat,"12 oz",3.64,294,1,2019-02-06,NULL
241,2541,M0USJRJP1RSU,"Lunafresh Blueberries",Blueberries,Lunafresh,4,"Food and Beverages",Produce,"1 pt",2.69,246,1,2019-02-06,NULL
242,189,ODSNUI6SHS2O,"PureNourish Wide-Neck Bottles","Wide-Neck Bottles",PureNourish,37,"Baby and Childcare","Bottles and Cups","8 oz",12.74,260,1,2019-02-06,NULL
243,9007,G8V5CIEMZISZ,"NaturaPress Corn Tortillas","Corn Tortillas",NaturaPress,2,"Food and Beverages","Baked Goods","12 ct",5.06,40,1,2019-02-07,NULL
244,4501,I74839V9IX0U,"EverClean Sandwich Bags","Sandwich Bags",EverClean,22,"Household Goods and Cleaning Products","Food Storages and Wraps","50 ct",7.71,177,1,2019-02-07,NULL
245,6763,WQRVLBP4QTLB,"BrightNest Feline Dry Cat Food","Dry Cat Food","BrightNest Feline",31,"Pet Care Products",Cats,"15 lb",12.92,34,1,2019-02-07,NULL
246,1746,XWKSKFW6UTCS,"PureNourish Shape Sorters","Shape Sorters",PureNourish,38,"Baby and Childcare",Toys,"12 shapes",19.16,162,1,2019-02-07,NULL
247,4931,0UOMPOJPEI9M,"SunVale Meats Bacon",Bacon,"SunVale Meats",5,"Food and Beverages",Meat,"16 oz",8.12,89,1,2019-02-08,NULL
248,2279,2W8PQXZA9QIK,"ComfortCure Pets Wet Dog Food","Wet Dog Food","ComfortCure Pets",30,"Pet Care Products",Dogs,"22 oz",13.49,200,1,2019-02-08,NULL
249,7473,BA0VN89FZAP8,"ClearBreathe Burn Gel","Burn Gel",ClearBreathe,29,"Health and Wellness Products","First Aid","4 oz",18.80,173,1,2019-02-08,NULL
250,4582,BHFCZR2SFCGQ,"Tmart Cream Soda","Cream Soda",Tmart,8,"Food and Beverages",Soda,"16 oz",5.57,290,1,2019-02-08,NULL
251,1680,F2HKOP4QZSO9,"Auralift Fish Flake Fish Food","Flake Fish Food","Auralift Fish",33,"Pet Care Products",Fish,"1 oz",26.54,268,1,2019-02-08,NULL
252,2567,GDZV5LB3U6KY,"Lunafresh Small Trash Bags","Small Trash Bags",Lunafresh,21,"Household Goods and Cleaning Products","Trash Bags","40 ct",7.89,55,1,2019-02-08,NULL
253,7596,IXGHYTUB5X5R,"VitaVerde Plain Bagels","Plain Bagels",VitaVerde,2,"Food and Beverages","Baked Goods","6 ct",5.22,295,1,2019-02-08,NULL
254,279,O1GU5DD8F2BO,"NaturaPress Antiseptic Wipes","Antiseptic Wipes",NaturaPress,29,"Health and Wellness Products","First Aid","50 ct",5.13,85,1,2019-02-08,NULL
255,8552,OISKTCY80PH6,"NaturaPress Salmon Fillets","Salmon Fillets",NaturaPress,5,"Food and Beverages",Meat,"16 oz",2.49,125,1,2019-02-08,NULL
256,9857,SR55FQFCKWWS,"BrightBerry Cauliflower",Cauliflower,BrightBerry,4,"Food and Beverages",Produce,"2 ct",9.42,156,1,2019-02-08,NULL
257,5790,WHVK3LIPYDF0,"NaturaPress Tots Toddler Pear Juice","Toddler Pear Juice","NaturaPress Tots",35,"Baby and Childcare",Beverages,"32 oz",27.82,72,1,2019-02-08,NULL
258,5875,2RVBYRIV8SQE,"LittleBloom Diaper Rash Cream","Diaper Rash Cream",LittleBloom,39,"Baby and Childcare","Bathing and Skin Care","4 oz",23.77,156,1,2019-02-10,NULL
259,8112,9Y3MYDBQX9M7,"PureRelief Antiseptic Wipes","Antiseptic Wipes",PureRelief,29,"Health and Wellness Products","First Aid","25 ct",17.85,209,1,2019-02-10,NULL
260,2479,BQC67DN5RK3I,"Tmart Matcha Tea","Matcha Tea",Tmart,11,"Food and Beverages",Tea,"4 oz",1.99,59,1,2019-02-10,NULL
261,6064,M291ZNQ0MHIU,"Crescent Grove Brownies",Brownies,"Crescent Grove",2,"Food and Beverages","Baked Goods","6 ct",7.90,179,1,2019-02-10,NULL
262,944,M6183P32OXOT,"Lunafresh Carrot Juice","Carrot Juice",Lunafresh,9,"Food and Beverages",Juice,"12 oz",5.35,108,1,2019-02-10,NULL
263,9707,1IZ12CD1RIP6,"BrightBerry Large White Eggs","Large White Eggs",BrightBerry,1,"Food and Beverages",Dairy,"18 ct",8.58,112,1,2019-02-11,NULL
264,5773,50K0IS2G1ZJ3,"Freshora Paper Lunch Bags","Paper Lunch Bags",Freshora,20,"Household Goods and Cleaning Products","Paper Products","50 ct",9.53,59,1,2019-02-11,NULL
265,933,Y2RC3HQAFQL4,"Celavive Spray Deodorant","Spray Deodorant",Celavive,17,"Personal Care and Beauty",Deodorant,"3 oz",5.54,233,1,2019-02-11,NULL
266,8315,BT083NT7CJXX,"Aurora Fields Oatmeal",Oatmeal,"Aurora Fields",6,"Food and Beverages","Breakfast and Cereal","10 oz",6.17,182,1,2019-02-12,NULL
267,5617,0MGNAQSQP801,"EverClean Paper Lunch Bags","Paper Lunch Bags",EverClean,20,"Household Goods and Cleaning Products","Paper Products","50 ct",10.91,261,1,2019-02-13,NULL
268,6598,PND4O4OTPSTQ,"PureHarvest Muffins",Muffins,PureHarvest,2,"Food and Beverages","Baked Goods","4 ct",2.12,108,1,2019-02-13,NULL
269,1935,C0NWZ5O7LUS8,"Lunafresh Disinfecting Wipes","Disinfecting Wipes",Lunafresh,18,"Household Goods and Cleaning Products","Cleaning Supplies","75 ct",15.44,273,1,2019-02-14,NULL
270,6916,QJ2IHCK60YCQ,"Lunafresh Shredded Wheat","Shredded Wheat",Lunafresh,6,"Food and Beverages","Breakfast and Cereal","25 oz",9.24,151,1,2019-02-14,NULL
271,9744,M9E406FP622O,"Lunafresh Pork Tenderloin","Pork Tenderloin",Lunafresh,5,"Food and Beverages",Meat,"2 lb",6.00,215,1,2019-02-15,NULL
272,484,Q8ZWHF2QC0RU,"VitaVerde Infant Vegetable Purees","Vegetable Purees","VitaVerde Infant",34,"Baby and Childcare","Food and Formula","4 oz 6 ct",25.47,186,1,2019-02-15,NULL
273,8549,XUUJ0F1W6410,"Tmart Sliced Rye Bread","Sliced Rye Bread",Tmart,2,"Food and Beverages","Baked Goods","16 oz",6.01,69,1,2019-02-15,NULL
274,6947,7Q45HIZ6WETI,"PureRelief Non-Drowsy Antihistamine","Non-Drowsy Antihistamine",PureRelief,26,"Health and Wellness Products","Allergy and Sinus","28 ct",10.26,226,1,2019-02-16,NULL
275,8631,N7Y8L5IQFPYO,"BloomCrest Orange Juice","Orange Juice",BloomCrest,9,"Food and Beverages",Juice,"32 oz",3.59,38,1,2019-02-16,NULL
276,3427,U7YIOM7FCPSC,"BloomThera Bar Soap","Bar Soap",BloomThera,14,"Personal Care and Beauty","Bath and Body","12 ct",13.54,153,1,2019-02-16,NULL
277,6584,ZAFL6K51XEXA,"LustraDent Toothpaste",Toothpaste,LustraDent,16,"Personal Care and Beauty","Oral Care","3 oz",5.20,167,1,2019-02-16,NULL
278,4951,PCKGGHVKAOLC,"Solivana Bath Salt","Bath Salt",Solivana,14,"Personal Care and Beauty","Bath and Body","8 oz",10.11,78,1,2019-02-17,NULL
279,7830,WCFWVTED63QO,"VitaVerde Strawberry Soda","Strawberry Soda",VitaVerde,8,"Food and Beverages",Soda,"12 oz",3.73,162,1,2019-02-17,NULL
280,7949,ZZYK5QNBNMMG,"BrightBerry Coconut Oil","Coconut Oil",BrightBerry,7,"Food and Beverages",Pantry,"1 gal",6.43,250,1,2019-02-17,NULL
281,8924,EPUWW9MB00YM,"Lunafresh Strawberries",Strawberries,Lunafresh,4,"Food and Beverages",Produce,"1 pt",5.28,85,1,2019-02-18,NULL
282,8843,L7SF6Q0Z2ZPO,"GoldenVale Flour",Flour,GoldenVale,7,"Food and Beverages",Pantry,"5 lb",4.85,169,1,2019-02-18,NULL
283,9485,6ZSQUXETFBJZ,"GoldenVale Apples",Apples,GoldenVale,4,"Food and Beverages",Produce,"3 lb",4.41,62,1,2019-02-19,NULL
284,6806,8813AZLHTY1K,"LustraDrop Sparkling Water","Sparkling Water",LustraDrop,12,"Food and Beverages",Water,"12 ct",2.74,111,1,2019-02-19,NULL
285,3849,HWDFSVZOXPEF,"PureHarvest Turkey Bacon","Turkey Bacon",PureHarvest,5,"Food and Beverages",Meat,"12 oz",3.86,176,1,2019-02-19,NULL
286,4983,403JWA3FELG8,"Crescent Grove Pancake Mix","Pancake Mix","Crescent Grove",6,"Food and Beverages","Breakfast and Cereal","16 oz",3.01,96,1,2019-02-20,NULL
287,6696,608DWPZIHPSD,"EverWell Ibuprofen Tablets","Ibuprofen Tablets",EverWell,28,"Health and Wellness Products","Pain Relief","24 ct",8.74,190,1,2019-02-20,NULL
288,9159,9QJK9ZHJO1FO,"GoldenVale Canola Oil","Canola Oil",GoldenVale,7,"Food and Beverages",Pantry,"1 gal",2.27,184,1,2019-02-20,NULL
289,392,PWE8763IEVKY,"PureHarvest Raisins",Raisins,PureHarvest,3,"Food and Beverages",Snacks,"6 ct",6.83,159,1,2019-02-20,NULL
290,103,QQEXWGOIDK0S,"Auralift Wellness Throat Lozenges","Throat Lozenges","Auralift Wellness",27,"Health and Wellness Products","Cold and Flu","16 ct",12.41,122,1,2019-02-20,NULL
291,4988,Q0X5EQKK9FQH,"Golden Ember Iced Coffee","Iced Coffee","Golden Ember",10,"Food and Beverages",Coffee,"12 oz",5.67,121,1,2019-02-21,NULL
292,6933,3HUGNT7XW3YB,"VitaVerde String Cheese","String Cheese",VitaVerde,1,"Food and Beverages",Dairy,"24 ct",8.02,22,1,2019-02-22,NULL
293,1901,9PHWGALIPP8Q,"NaturaDent Tooth Powder","Tooth Powder",NaturaDent,16,"Personal Care and Beauty","Oral Care","2 oz",7.77,268,1,2019-02-22,NULL
